caseid,task,end_timestamp
3,cev.ErrorLog()+complete,2017-02-13T14:50:51.656000
3,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.656000
3,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.656000
3,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.657000
3,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.657000
3,cev.CEV()+complete,2017-02-13T14:50:51.657000
3,cev.CEV.completion()+start,2017-02-13T14:50:51.657000
3,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.657000
3,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.657000
3,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.658000
3,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.658000
3,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.659000
3,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.661000
3,cev.CEV.completion()+complete,2017-02-13T14:50:51.661000
3,cev.CEV.completion()+start,2017-02-13T14:50:51.661000
3,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.665000
3,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.665000
3,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.665000
3,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.666000
3,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.666000
3,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.666000
3,cev.CEV.completion()+complete,2017-02-13T14:50:51.666000
3,"cev.CEV.eiBurn(boolean,boolean)+start",2017-02-13T14:50:51.666000
3,cev.Spacecraft.readyForEiBurn()+start,2017-02-13T14:50:51.667000
3,cev.Spacecraft.configurationsize()+start,2017-02-13T14:50:51.667000
3,cev.Spacecraft.configurationsize()+complete,2017-02-13T14:50:51.667000
3,cev.Spacecraft.readyForEiBurn()+complete,2017-02-13T14:50:51.667000
3,"cev.Spacecraft.doEiBurn(boolean,boolean)+start",2017-02-13T14:50:51.667000
3,"cev.Spacecraft.doEiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.667000
3,"cev.CEV.eiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.668000
3,cev.CEV.tliBurn()+start,2017-02-13T14:50:51.668000
3,cev.Spacecraft.readyForTliBurn()+start,2017-02-13T14:50:51.668000
3,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:51.668000
3,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:51.668000
3,cev.Spacecraft.readyForTliBurn()+complete,2017-02-13T14:50:51.668000
3,cev.ErrorLog.last()+start,2017-02-13T14:50:51.668000
3,cev.ErrorLog.last()+complete,2017-02-13T14:50:51.668000
3,cev.CEV.tliBurn()+complete,2017-02-13T14:50:51.669000
5,cev.CEV()+start,2017-02-13T14:50:51.689000
5,cev.ErrorLog()+start,2017-02-13T14:50:51.689000
5,cev.ErrorLog()+complete,2017-02-13T14:50:51.689000
5,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.689000
5,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.689000
5,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.690000
5,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.690000
5,cev.CEV()+complete,2017-02-13T14:50:51.690000
5,cev.CEV.completion()+start,2017-02-13T14:50:51.690000
5,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.690000
5,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.690000
5,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.690000
5,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.690000
5,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.690000
5,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.690000
5,cev.CEV.completion()+complete,2017-02-13T14:50:51.690000
5,cev.CEV.completion()+start,2017-02-13T14:50:51.690000
5,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.690000
5,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.690000
5,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.690000
5,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.690000
5,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.691000
5,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.691000
5,cev.CEV.completion()+complete,2017-02-13T14:50:51.691000
5,"cev.CEV.eiBurn(boolean,boolean)+start",2017-02-13T14:50:51.691000
5,cev.Spacecraft.readyForEiBurn()+start,2017-02-13T14:50:51.691000
5,cev.Spacecraft.configurationsize()+start,2017-02-13T14:50:51.691000
5,cev.Spacecraft.configurationsize()+complete,2017-02-13T14:50:51.691000
5,cev.Spacecraft.readyForEiBurn()+complete,2017-02-13T14:50:51.691000
5,"cev.Spacecraft.doEiBurn(boolean,boolean)+start",2017-02-13T14:50:51.691000
5,"cev.Spacecraft.doEiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.691000
5,"cev.CEV.eiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.691000
5,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:51.693000
5,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:51.693000
5,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:51.693000
5,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:51.693000
5,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:51.693000
5,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:51.693000
6,cev.CEV()+start,2017-02-13T14:50:51.695000
6,cev.ErrorLog()+start,2017-02-13T14:50:51.696000
6,cev.ErrorLog()+complete,2017-02-13T14:50:51.696000
6,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.696000
6,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.696000
6,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.696000
6,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.696000
6,cev.CEV()+complete,2017-02-13T14:50:51.696000
6,cev.CEV.completion()+start,2017-02-13T14:50:51.696000
6,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.696000
6,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.696000
6,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.696000
6,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.697000
6,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.697000
6,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.697000
6,cev.CEV.completion()+complete,2017-02-13T14:50:51.697000
6,cev.CEV.completion()+start,2017-02-13T14:50:51.697000
6,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.697000
6,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.697000
6,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.697000
6,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.697000
6,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.697000
6,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.697000
6,cev.CEV.completion()+complete,2017-02-13T14:50:51.698000
6,"cev.CEV.eiBurn(boolean,boolean)+start",2017-02-13T14:50:51.698000
6,cev.Spacecraft.readyForEiBurn()+start,2017-02-13T14:50:51.698000
6,cev.Spacecraft.configurationsize()+start,2017-02-13T14:50:51.698000
6,cev.Spacecraft.configurationsize()+complete,2017-02-13T14:50:51.698000
6,cev.Spacecraft.readyForEiBurn()+complete,2017-02-13T14:50:51.698000
6,"cev.Spacecraft.doEiBurn(boolean,boolean)+start",2017-02-13T14:50:51.698000
6,cev.Failures.setCM_RCSfailure()+start,2017-02-13T14:50:51.698000
6,cev.Failures.setCM_RCSfailure()+complete,2017-02-13T14:50:51.698000
6,"cev.Spacecraft.doEiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.698000
6,"cev.CEV.eiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.698000
6,cev.CEV.teiBurn()+start,2017-02-13T14:50:51.698000
6,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:51.698000
6,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:51.700000
6,cev.CEV.teiBurn()+complete,2017-02-13T14:50:51.702000
7,cev.CEV()+start,2017-02-13T14:50:51.704000
7,cev.ErrorLog()+start,2017-02-13T14:50:51.704000
7,cev.ErrorLog()+complete,2017-02-13T14:50:51.704000
7,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.705000
7,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.705000
7,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.705000
7,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.705000
7,cev.CEV()+complete,2017-02-13T14:50:51.705000
7,cev.CEV.completion()+start,2017-02-13T14:50:51.707000
7,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.707000
7,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.709000
7,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.710000
7,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.710000
7,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.711000
7,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.711000
7,cev.CEV.completion()+complete,2017-02-13T14:50:51.711000
7,cev.CEV.completion()+start,2017-02-13T14:50:51.711000
7,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.712000
7,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.712000
7,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.712000
7,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.712000
7,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.712000
7,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.712000
7,cev.CEV.completion()+complete,2017-02-13T14:50:51.712000
7,"cev.CEV.eiBurn(boolean,boolean)+start",2017-02-13T14:50:51.712000
7,cev.Spacecraft.readyForEiBurn()+start,2017-02-13T14:50:51.712000
7,cev.Spacecraft.configurationsize()+start,2017-02-13T14:50:51.712000
7,cev.Spacecraft.configurationsize()+complete,2017-02-13T14:50:51.713000
7,cev.Spacecraft.readyForEiBurn()+complete,2017-02-13T14:50:51.713000
7,"cev.Spacecraft.doEiBurn(boolean,boolean)+start",2017-02-13T14:50:51.713000
7,"cev.Spacecraft.doEiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.713000
7,"cev.CEV.eiBurn(boolean,boolean)+complete",2017-02-13T14:50:51.713000
7,cev.CEV.teiBurn()+start,2017-02-13T14:50:51.713000
7,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:51.713000
7,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:51.713000
7,cev.CEV.teiBurn()+complete,2017-02-13T14:50:51.713000
8,cev.CEV()+start,2017-02-13T14:50:51.714000
8,cev.ErrorLog()+start,2017-02-13T14:50:51.714000
8,cev.ErrorLog()+complete,2017-02-13T14:50:51.714000
8,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.714000
8,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.714000
8,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.714000
8,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.714000
8,cev.CEV()+complete,2017-02-13T14:50:51.714000
8,cev.CEV.completion()+start,2017-02-13T14:50:51.714000
8,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.715000
8,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.717000
8,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.717000
8,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.717000
8,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.717000
8,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.717000
8,cev.CEV.completion()+complete,2017-02-13T14:50:51.717000
8,cev.CEV.completion()+start,2017-02-13T14:50:51.717000
8,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.718000
8,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.718000
8,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.718000
8,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.718000
8,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.718000
8,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.718000
8,cev.CEV.completion()+complete,2017-02-13T14:50:51.718000
8,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:51.718000
8,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:51.718000
8,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:51.718000
8,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:51.718000
8,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:51.718000
8,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:51.718000
8,cev.CEV.tliBurn()+start,2017-02-13T14:50:51.718000
8,cev.Spacecraft.readyForTliBurn()+start,2017-02-13T14:50:51.718000
8,cev.Spacecraft.readyForTliBurn()+complete,2017-02-13T14:50:51.718000
8,cev.CEV.tliBurn()+complete,2017-02-13T14:50:51.718000
9,cev.CEV()+start,2017-02-13T14:50:51.719000
9,cev.ErrorLog()+start,2017-02-13T14:50:51.719000
9,cev.ErrorLog()+complete,2017-02-13T14:50:51.719000
9,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.719000
9,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.719000
9,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.719000
9,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.719000
9,cev.CEV()+complete,2017-02-13T14:50:51.719000
9,cev.CEV.completion()+start,2017-02-13T14:50:51.720000
9,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.720000
9,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.720000
9,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.720000
9,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.720000
9,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.720000
9,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.720000
9,cev.CEV.completion()+complete,2017-02-13T14:50:51.720000
9,cev.CEV.completion()+start,2017-02-13T14:50:51.720000
9,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.720000
9,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.720000
9,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.720000
9,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.720000
9,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.720000
9,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.720000
9,cev.CEV.completion()+complete,2017-02-13T14:50:51.720000
9,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:51.720000
9,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:51.721000
9,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:51.721000
9,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:51.721000
9,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:51.721000
9,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:51.721000
9,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:51.721000
9,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:51.721000
9,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:51.721000
9,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:51.721000
9,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:51.721000
9,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:51.721000
10,cev.CEV()+start,2017-02-13T14:50:51.722000
10,cev.ErrorLog()+start,2017-02-13T14:50:51.722000
10,cev.ErrorLog()+complete,2017-02-13T14:50:51.722000
10,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.722000
10,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.722000
10,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.722000
10,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.722000
10,cev.CEV()+complete,2017-02-13T14:50:51.722000
10,cev.CEV.completion()+start,2017-02-13T14:50:51.722000
10,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.722000
10,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.722000
10,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.722000
10,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.722000
10,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.722000
10,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.723000
10,cev.CEV.completion()+complete,2017-02-13T14:50:51.723000
10,cev.CEV.completion()+start,2017-02-13T14:50:51.723000
10,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.723000
10,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.723000
10,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.723000
10,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.723000
10,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.723000
10,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.723000
10,cev.CEV.completion()+complete,2017-02-13T14:50:51.723000
10,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:51.723000
10,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:51.723000
10,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:51.728000
10,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:51.729000
10,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:51.729000
10,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:51.729000
10,cev.CEV.teiBurn()+start,2017-02-13T14:50:51.735000
10,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:51.735000
10,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:51.735000
10,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:51.735000
10,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:51.735000
10,cev.ErrorLog.last()+start,2017-02-13T14:50:51.735000
10,cev.ErrorLog.last()+complete,2017-02-13T14:50:51.735000
10,cev.CEV.teiBurn()+complete,2017-02-13T14:50:51.735000
12,cev.CEV()+start,2017-02-13T14:50:51.739000
12,cev.ErrorLog()+start,2017-02-13T14:50:51.739000
12,cev.ErrorLog()+complete,2017-02-13T14:50:51.739000
12,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.739000
12,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.739000
12,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.739000
12,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.739000
12,cev.CEV()+complete,2017-02-13T14:50:51.739000
12,cev.CEV.completion()+start,2017-02-13T14:50:51.739000
12,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.739000
12,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.740000
12,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.740000
12,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.740000
12,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.740000
12,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.740000
12,cev.CEV.completion()+complete,2017-02-13T14:50:51.740000
12,cev.CEV.completion()+start,2017-02-13T14:50:51.740000
12,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.740000
12,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.740000
12,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.740000
12,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:51.740000
12,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:51.740000
12,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:51.740000
12,cev.CEV.completion()+complete,2017-02-13T14:50:51.740000
12,cev.CEV.teiBurn()+start,2017-02-13T14:50:51.740000
12,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:51.740000
12,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:51.740000
12,cev.CEV.teiBurn()+complete,2017-02-13T14:50:51.740000
12,cev.CEV.tliBurn()+start,2017-02-13T14:50:51.740000
12,cev.Spacecraft.readyForTliBurn()+start,2017-02-13T14:50:51.741000
12,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:51.741000
12,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:51.741000
12,cev.Spacecraft.readyForTliBurn()+complete,2017-02-13T14:50:51.741000
12,cev.ErrorLog.last()+start,2017-02-13T14:50:51.741000
12,cev.ErrorLog.last()+complete,2017-02-13T14:50:51.741000
12,cev.CEV.tliBurn()+complete,2017-02-13T14:50:51.741000
13,cev.CEV()+start,2017-02-13T14:50:51.742000
13,cev.ErrorLog()+start,2017-02-13T14:50:51.742000
13,cev.ErrorLog()+complete,2017-02-13T14:50:51.742000
13,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:51.742000
13,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:51.742000
13,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:51.742000
13,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:51.742000
13,cev.CEV()+complete,2017-02-13T14:50:51.742000
13,cev.CEV.completion()+start,2017-02-13T14:50:51.742000
13,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:51.742000
13,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:51.742000
13,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:51.742000
