CaseID,ActivityID,CompleteTimestamp
29,5,2011-10-03 14:51:48
29,1,2011-10-13 18:00:46
30,4,2011-10-03 08:43:47
30,2,2011-10-03 08:43:51
30,5,2011-10-03 08:43:51
30,6,2011-10-10 11:51:21
30,0,2011-10-12 14:00:58
31,4,2011-10-03 13:29:05
31,2,2011-10-03 13:29:06
31,5,2011-10-03 13:29:06
31,1,2011-10-03 13:30:07
31,4,2011-10-03 13:30:07
31,2,2011-10-03 13:30:09
31,5,2011-10-03 13:30:09
31,6,2011-10-26 08:23:27
31,0,2011-11-29 08:27:25
32,4,2011-10-03 16:51:13
32,2,2011-10-03 16:51:14
32,5,2011-10-03 16:51:14
32,6,2011-10-10 11:48:24
32,0,2011-10-14 06:30:21
33,4,2011-10-03 18:05:38
33,2,2011-10-03 18:06:25
33,5,2011-10-03 18:06:25
33,1,2011-11-03 08:15:32
34,4,2011-10-03 08:53:05
34,2,2011-10-03 08:53:06
34,5,2011-10-03 08:53:06
34,1,2011-11-03 08:15:22
35,4,2011-10-04 10:24:38
35,2,2011-10-04 10:25:26
35,5,2011-10-04 10:25:26
35,1,2011-10-24 07:08:04
35,4,2011-10-24 07:08:04
35,2,2011-10-24 07:08:08
35,5,2011-10-24 07:08:08
35,6,2011-10-27 08:53:52
35,3,2011-10-31 13:33:55
41,4,2011-10-04 10:44:41
41,2,2011-10-04 10:44:41
41,5,2011-10-04 10:44:42
41,1,2011-10-19 08:30:56
42,4,2011-10-03 08:47:16
42,2,2011-10-03 08:47:17
42,5,2011-10-03 08:47:17
42,1,2011-11-03 08:15:19
43,4,2011-10-03 13:31:53
43,2,2011-10-03 13:31:55
43,5,2011-10-03 13:31:55
43,6,2011-10-10 11:25:01
43,3,2011-10-13 07:35:26
44,4,2011-10-03 12:29:07
44,2,2011-10-03 12:29:08
44,5,2011-10-03 12:29:08
44,4,2011-10-03 12:31:08
44,1,2011-10-03 12:31:08
44,2,2011-10-03 12:31:10
44,5,2011-10-03 12:31:10
44,1,2011-10-18 15:35:53
45,4,2011-10-03 12:24:15
45,2,2011-10-03 12:25:04
45,5,2011-10-03 12:25:04
45,1,2011-10-17 09:35:04
47,4,2011-10-03 15:43:36
47,2,2011-10-03 15:43:38
47,5,2011-10-03 15:43:38
47,6,2011-10-13 09:34:19
47,4,2011-10-17 09:25:56
47,1,2011-10-17 09:25:56
47,2,2011-10-17 09:25:57
47,5,2011-10-17 09:25:57
47,0,2011-10-18 09:06:51
48,4,2011-10-10 10:12:06
48,2,2011-10-10 10:12:07
48,5,2011-10-10 10:12:07
48,6,2011-10-21 07:33:53
48,0,2011-10-27 08:01:32
49,4,2011-10-03 10:27:15
49,2,2011-10-03 10:27:16
49,5,2011-10-03 10:27:16
49,6,2011-10-06 07:54:35
49,0,2011-10-11 14:43:10
50,4,2011-10-03 10:18:43
50,2,2011-10-03 10:19:31
50,5,2011-10-03 10:19:31
50,6,2011-10-03 10:24:38
50,0,2011-10-18 08:10:34
51,4,2011-10-03 12:28:02
51,2,2011-10-03 12:28:04
51,5,2011-10-03 12:28:04
51,1,2011-10-03 12:48:36
51,4,2011-10-03 12:48:36
51,2,2011-10-03 12:48:37
51,5,2011-10-03 12:48:37
51,1,2011-10-03 12:52:32
51,4,2011-10-03 12:52:32
51,2,2011-10-03 12:52:33
51,5,2011-10-03 12:52:33
51,4,2011-10-27 18:09:04
51,1,2011-10-27 18:09:04
51,2,2011-10-27 18:09:06
51,5,2011-10-27 18:09:06
51,1,2011-10-27 18:13:10
51,4,2011-10-27 18:13:10
51,2,2011-10-27 18:13:11
51,5,2011-10-27 18:13:12
51,4,2011-11-19 11:29:09
51,1,2011-11-19 11:29:09
51,2,2011-11-19 11:29:11
51,5,2011-11-19 11:29:11
51,6,2011-11-30 13:12:04
51,0,2011-12-13 08:44:17
52,4,2011-10-03 15:22:31
52,2,2011-10-03 15:22:33
52,5,2011-10-03 15:22:33
52,4,2011-10-03 15:26:15
52,1,2011-10-03 15:26:15
52,2,2011-10-03 15:26:16
52,5,2011-10-03 15:26:16
52,6,2011-10-10 11:06:19
52,3,2011-10-13 14:28:38
54,4,2011-10-03 12:31:15
54,2,2011-10-03 12:31:17
54,5,2011-10-03 12:31:17
54,6,2011-10-03 12:34:06
54,0,2011-10-04 08:17:26
55,4,2011-10-03 11:53:29
55,2,2011-10-03 11:53:31
55,5,2011-10-03 11:53:31
55,6,2011-10-11 07:58:53
55,0,2011-10-11 09:49:13
56,4,2011-10-03 13:57:34
56,2,2011-10-03 13:57:34
56,5,2011-10-03 13:57:35
56,1,2011-11-03 08:15:29
57,4,2011-10-03 14:23:12
57,2,2011-10-03 14:23:14
57,5,2011-10-03 14:23:14
57,1,2011-10-04 10:28:48
57,4,2011-10-04 10:28:48
57,2,2011-10-04 10:28:49
57,5,2011-10-04 10:28:49
57,6,2011-10-11 09:03:12
57,4,2011-10-17 15:02:07
57,1,2011-10-17 15:02:07
57,2,2011-10-17 15:02:08
57,5,2011-10-17 15:02:08
57,6,2011-10-21 07:53:53
57,0,2011-10-21 08:36:28
58,4,2011-10-04 12:05:09
58,2,2011-10-04 12:05:57
58,5,2011-10-04 12:05:57
58,1,2011-10-06 17:56:11
58,4,2011-10-06 17:56:11
58,2,2011-10-06 17:56:15
58,5,2011-10-06 17:56:15
58,6,2011-10-20 07:24:54
58,0,2011-10-26 10:55:15
59,4,2011-10-03 12:38:13
59,2,2011-10-03 12:38:14
59,5,2011-10-03 12:38:14
59,6,2011-10-03 12:39:18
59,0,2011-10-03 12:46:47
61,4,2011-10-03 15:06:35
61,2,2011-10-03 15:06:36
61,5,2011-10-03 15:06:36
61,1,2011-10-06 08:30:24
61,4,2011-10-06 08:30:24
61,2,2011-10-06 08:30:26
61,5,2011-10-06 08:30:26
61,6,2011-10-11 08:22:58
61,0,2011-10-14 15:08:25
62,4,2011-10-04 12:05:27
62,2,2011-10-04 12:05:57
62,5,2011-10-04 12:05:57
62,6,2011-10-11 08:09:36
62,0,2011-10-14 16:40:13
63,4,2011-10-04 15:50:51
63,2,2011-10-04 15:50:52
63,5,2011-10-04 15:50:52
63,6,2011-10-12 07:22:28
63,3,2011-10-17 12:22:58
64,4,2011-10-05 08:44:32
64,2,2011-10-05 08:44:33
64,5,2011-10-05 08:44:33
64,4,2011-10-05 08:45:32
64,1,2011-10-05 08:45:32
64,2,2011-10-05 08:45:33
64,5,2011-10-05 08:45:33
64,1,2011-11-04 08:06:42
65,4,2011-10-03 17:29:19
65,2,2011-10-03 17:29:21
65,5,2011-10-03 17:29:21
65,6,2011-10-10 11:18:06
65,1,2011-10-13 16:21:09
66,4,2011-10-03 18:27:25
66,2,2011-10-03 18:27:26
66,5,2011-10-03 18:27:26
66,1,2011-10-03 18:31:54
66,4,2011-10-03 18:31:54
66,2,2011-10-03 18:31:55
66,5,2011-10-03 18:31:56
66,1,2011-10-14 08:03:43
67,4,2011-10-03 18:21:04
67,2,2011-10-03 18:21:05
67,5,2011-10-03 18:21:05
67,4,2011-10-10 10:33:40
67,1,2011-10-10 10:33:40
67,2,2011-10-10 10:33:41
67,5,2011-10-10 10:33:41
67,6,2011-10-19 07:53:07
67,0,2011-10-26 07:46:23
68,4,2011-10-04 14:51:33
68,2,2011-10-04 14:51:35
68,5,2011-10-04 14:51:35
68,1,2011-10-11 18:43:59
69,4,2011-10-04 07:44:06
69,2,2011-10-04 07:44:07
69,5,2011-10-04 07:44:07
69,6,2011-10-31 11:48:09
69,3,2011-11-03 14:01:19
70,4,2011-10-04 08:24:14
70,2,2011-10-04 08:24:15
70,5,2011-10-04 08:24:15
70,6,2011-10-12 07:46:45
70,0,2011-10-18 14:05:47
72,4,2011-10-04 14:07:39
72,2,2011-10-04 14:07:40
72,5,2011-10-04 14:07:40
72,6,2011-10-12 07:08:05
72,3,2011-10-18 07:44:40
73,4,2011-10-04 11:41:05
73,2,2011-10-04 11:41:06
73,5,2011-10-04 11:41:06
73,4,2011-10-20 15:29:18
73,1,2011-10-20 15:29:18
73,2,2011-10-20 15:30:06
73,5,2011-10-20 15:30:06
73,6,2011-11-04 10:41:34
73,0,2011-11-10 10:04:18
75,4,2011-10-04 08:52:14
75,2,2011-10-04 08:52:15
75,5,2011-10-04 08:52:15
75,1,2011-10-11 16:10:45
76,4,2011-10-04 08:44:40
76,2,2011-10-04 08:44:41
76,5,2011-10-04 08:44:42
76,6,2011-10-10 11:45:08
76,0,2011-10-13 10:51:10
77,4,2011-10-04 17:30:06
77,2,2011-10-04 17:30:07
77,5,2011-10-04 17:30:07
77,1,2011-10-19 17:32:42
78,4,2011-10-04 08:57:22
78,2,2011-10-04 08:57:23
78,5,2011-10-04 08:57:24
78,4,2011-10-04 09:51:22
78,1,2011-10-04 09:51:22
78,2,2011-10-04 09:51:24
78,5,2011-10-04 09:51:24
78,1,2011-11-04 08:15:11
79,4,2011-10-05 16:27:27
79,2,2011-10-05 16:27:28
79,5,2011-10-05 16:27:28
79,6,2011-10-11 07:54:32
79,0,2011-10-14 07:42:29
80,4,2011-10-04 10:55:31
80,2,2011-10-04 10:55:33
80,5,2011-10-04 10:55:33
80,1,2011-11-04 08:15:15
82,4,2011-10-04 07:40:04
82,2,2011-10-04 07:40:05
82,5,2011-10-04 07:40:05
82,6,2011-10-10 12:25:34
82,0,2011-10-10 13:03:08
84,4,2011-10-04 08:25:13
84,2,2011-10-04 08:25:14
84,5,2011-10-04 08:25:14
84,6,2011-10-10 10:57:47
84,0,2011-10-21 08:37:06
86,4,2011-10-04 11:05:04
86,2,2011-10-04 11:05:05
86,5,2011-10-04 11:05:05
86,6,2011-10-21 08:19:39
86,1,2011-10-27 07:54:08
86,4,2011-10-27 07:54:08
86,2,2011-10-27 07:54:09
86,5,2011-10-27 07:54:09
86,6,2011-11-07 09:16:17
86,3,2011-11-07 10:34:20
87,4,2011-10-04 10:26:48
87,2,2011-10-04 10:26:49
87,5,2011-10-04 10:26:49
87,4,2011-10-13 10:32:26
87,1,2011-10-13 10:32:26
87,2,2011-10-13 10:32:28
87,5,2011-10-13 10:32:28
87,1,2011-10-20 18:03:51
88,4,2011-10-04 13:10:38
88,2,2011-10-04 13:10:39
88,5,2011-10-04 13:10:39
88,1,2011-10-15 10:36:22
90,4,2011-10-04 12:19:38
90,2,2011-10-04 12:19:39
90,5,2011-10-04 12:19:39
90,6,2011-10-10 08:43:35
90,0,2011-10-12 07:12:14
91,4,2011-10-04 12:22:51
91,2,2011-10-04 12:22:53
91,5,2011-10-04 12:22:53
91,6,2011-10-07 10:33:46
91,3,2011-10-11 13:57:58
92,4,2011-10-04 12:42:27
92,2,2011-10-04 12:42:28
92,5,2011-10-04 12:42:28
92,6,2011-10-10 11:13:12
92,3,2011-10-13 06:48:03
93,4,2011-10-04 15:24:38
93,2,2011-10-04 15:24:39
93,5,2011-10-04 15:24:39
93,6,2011-10-13 11:47:01
93,3,2011-10-21 07:20:59
94,4,2011-10-04 13:03:30
94,2,2011-10-04 13:03:32
94,5,2011-10-04 13:03:32
94,6,2011-10-20 06:56:50
94,3,2011-10-26 13:01:27
95,4,2011-10-04 12:47:46
95,2,2011-10-04 12:47:47
95,5,2011-10-04 12:47:47
95,1,2011-11-04 08:15:18
96,4,2011-10-04 17:26:03
96,2,2011-10-04 17:26:04
96,5,2011-10-04 17:26:04
96,4,2011-10-04 17:46:23
96,1,2011-10-04 17:46:23
96,2,2011-10-04 17:46:25
96,5,2011-10-04 17:46:25
96,6,2011-10-11 07:33:11
96,0,2011-10-14 07:22:21
98,4,2011-10-06 14:17:52
98,2,2011-10-06 14:17:53
98,5,2011-10-06 14:17:53
98,6,2011-10-20 07:04:51
98,3,2011-10-27 09:23:33
99,4,2011-10-04 12:50:25
99,2,2011-10-04 12:50:26
99,5,2011-10-04 12:50:26
99,6,2011-10-11 09:20:48
99,0,2011-10-17 09:27:10
100,4,2011-10-04 13:20:18
100,2,2011-10-04 13:20:19
100,5,2011-10-04 13:20:19
100,6,2011-10-11 07:21:03
100,0,2011-10-14 13:52:25
102,4,2011-10-04 14:18:11
102,2,2011-10-04 14:18:13
102,5,2011-10-04 14:18:13
102,6,2011-10-10 08:38:38
102,0,2011-10-12 10:05:55
103,4,2011-10-04 15:30:46
103,2,2011-10-04 15:30:46
103,5,2011-10-04 15:30:47
103,6,2011-10-14 08:04:42
103,0,2011-10-18 07:13:36
104,4,2011-10-05 08:33:38
104,2,2011-10-05 08:33:39
104,5,2011-10-05 08:33:39
104,6,2011-10-11 09:28:11
104,3,2011-10-14 12:32:52
106,4,2011-10-04 17:21:20
106,2,2011-10-04 17:22:08
106,5,2011-10-04 17:22:08
106,6,2011-10-10 08:17:09
106,0,2011-10-11 10:12:16
108,4,2011-10-04 18:09:48
108,2,2011-10-04 18:10:38
108,5,2011-10-04 18:10:38
108,1,2011-10-12 14:55:11
108,4,2011-10-12 14:55:11
108,2,2011-10-12 14:55:14
108,5,2011-10-12 14:55:14
108,6,2011-11-07 10:03:52
108,0,2011-11-10 13:50:08
109,4,2011-10-04 18:32:50
109,2,2011-10-04 18:32:52
109,5,2011-10-04 18:32:52
109,6,2011-10-12 08:13:56
109,0,2011-10-17 13:19:47
111,4,2011-10-04 18:54:32
111,2,2011-10-04 18:54:34
111,5,2011-10-04 18:54:34
111,4,2011-11-01 18:04:05
111,1,2011-11-01 18:04:05
111,2,2011-11-01 18:04:07
111,5,2011-11-01 18:04:07
111,6,2011-11-23 09:01:38
111,0,2011-11-25 13:38:05
112,4,2011-10-12 11:08:52
112,2,2011-10-12 11:09:39
112,5,2011-10-12 11:09:40
112,1,2011-11-12 08:15:26
113,4,2011-10-05 14:47:53
113,2,2011-10-05 14:47:55
113,5,2011-10-05 14:47:55
113,6,2011-10-18 07:18:43
113,3,2011-10-24 11:15:48
114,4,2011-10-05 07:19:18
114,2,2011-10-05 07:19:19
114,5,2011-10-05 07:19:19
114,6,2011-10-12 08:55:10
114,0,2011-10-14 18:56:10
115,4,2011-10-05 07:35:49
115,2,2011-10-05 07:35:50
115,5,2011-10-05 07:35:50
115,6,2011-10-12 08:03:41
115,0,2011-10-17 14:31:27
116,4,2011-10-05 17:04:26
116,2,2011-10-05 17:04:27
116,5,2011-10-05 17:04:27
116,1,2011-11-01 18:31:47
117,4,2011-10-05 12:36:12
117,2,2011-10-05 12:36:12
117,5,2011-10-05 12:36:12
117,1,2011-11-05 08:15:53
118,4,2011-10-05 07:34:31
118,2,2011-10-05 07:34:32
118,5,2011-10-05 07:34:32
118,6,2011-10-18 07:57:54
118,3,2011-10-25 07:08:37
119,4,2011-10-05 08:26:15
119,2,2011-10-05 08:26:17
119,5,2011-10-05 08:26:17
119,6,2011-10-10 11:38:22
119,0,2011-10-12 09:17:16
120,4,2011-10-05 09:00:20
120,2,2011-10-05 09:00:22
120,5,2011-10-05 09:00:22
120,1,2011-10-13 14:41:02
121,4,2011-10-05 08:07:21
121,2,2011-10-05 08:07:22
121,5,2011-10-05 08:07:22
121,1,2011-10-25 18:15:29
122,4,2011-10-05 07:17:20
122,2,2011-10-05 07:18:10
122,5,2011-10-05 07:18:10
122,1,2011-10-12 07:30:41
123,4,2011-10-05 13:40:53
123,2,2011-10-05 13:40:55
123,5,2011-10-05 13:40:55
123,6,2011-10-14 08:03:10
123,0,2011-11-02 14:42:05
124,4,2011-10-05 07:30:54
124,2,2011-10-05 07:30:55
124,5,2011-10-05 07:30:55
124,6,2011-10-05 07:31:46
124,0,2011-10-05 08:36:28
125,4,2011-10-05 07:38:03
125,2,2011-10-05 07:38:04
125,5,2011-10-05 07:38:04
125,6,2011-10-13 07:12:58
125,0,2011-10-18 06:17:16
126,4,2011-10-05 09:16:06
126,2,2011-10-05 09:16:07
126,5,2011-10-05 09:16:07
126,1,2011-11-05 08:15:56
127,4,2011-10-05 08:04:09
127,2,2011-10-05 08:04:57
127,5,2011-10-05 08:04:57
127,6,2011-10-17 09:00:40
127,0,2011-10-21 08:55:54
130,4,2011-10-05 11:42:24
130,2,2011-10-05 11:42:26
130,5,2011-10-05 11:42:26
130,1,2011-11-05 08:15:59
131,4,2011-10-05 09:01:57
131,2,2011-10-05 09:01:57
131,5,2011-10-05 09:01:58
131,4,2011-11-01 10:27:16
131,1,2011-11-01 10:27:16
131,2,2011-11-01 10:27:18
131,5,2011-11-01 10:27:18
131,1,2011-11-29 18:10:18
132,4,2011-10-06 18:26:44
132,2,2011-10-06 18:26:46
132,5,2011-10-06 18:26:46
132,1,2011-10-06 18:27:37
132,4,2011-10-06 18:27:37
132,2,2011-10-06 18:27:38
132,5,2011-10-06 18:27:38
132,6,2011-10-17 09:18:38
132,4,2011-10-21 13:12:49
132,1,2011-10-21 13:12:49
132,2,2011-10-21 13:12:50
132,5,2011-10-21 13:12:50
132,0,2011-10-21 13:14:26
133,4,2011-10-05 09:22:43
133,2,2011-10-05 09:22:44
133,5,2011-10-05 09:22:44
133,6,2011-10-19 07:41:15
133,0,2011-11-04 07:50:39
134,4,2011-10-05 10:03:56
134,2,2011-10-05 10:03:57
134,5,2011-10-05 10:03:57
134,6,2011-10-10 11:16:33
134,3,2011-10-14 07:33:28
135,4,2011-10-05 09:52:44
135,2,2011-10-05 09:53:32
135,5,2011-10-05 09:53:32
135,1,2011-10-11 10:43:21
135,4,2011-10-11 10:43:21
135,2,2011-10-11 10:43:22
135,5,2011-10-11 10:43:22
135,6,2011-10-25 09:03:04
135,0,2011-11-02 11:44:17
137,4,2011-10-05 11:36:42
137,2,2011-10-05 11:37:30
137,5,2011-10-05 11:37:30
137,6,2011-10-11 08:11:21
137,0,2011-10-13 14:12:42
138,4,2011-10-05 16:25:40
138,2,2011-10-05 16:25:40
138,5,2011-10-05 16:25:41
138,1,2011-10-12 09:00:47
139,4,2011-10-05 18:11:51
139,2,2011-10-05 18:11:52
139,5,2011-10-05 18:11:52
139,1,2011-10-05 18:22:28
139,4,2011-10-05 18:22:28
139,2,2011-10-05 18:22:30
139,5,2011-10-05 18:22:30
139,6,2011-10-17 08:40:59
139,3,2011-10-19 13:08:35
140,4,2011-10-05 13:43:22
140,2,2011-10-05 13:43:23
140,5,2011-10-05 13:43:23
140,6,2011-10-12 07:35:10
140,0,2011-10-17 09:52:03
141,4,2011-10-05 12:23:04
141,2,2011-10-05 12:23:52
141,5,2011-10-05 12:23:52
141,4,2011-10-05 12:25:04
141,1,2011-10-05 12:25:04
141,2,2011-10-05 12:25:05
141,5,2011-10-05 12:25:05
141,1,2011-10-10 15:14:32
141,4,2011-10-10 15:14:32
141,2,2011-10-10 15:14:33
141,5,2011-10-10 15:14:33
141,6,2011-11-04 10:36:36
141,0,2011-11-08 11:01:41
143,4,2011-10-05 13:38:01
143,2,2011-10-05 13:38:01
143,5,2011-10-05 13:38:01
143,1,2011-11-05 08:16:04
144,4,2011-10-05 12:38:28
144,2,2011-10-05 12:38:29
144,5,2011-10-05 12:38:29
144,6,2011-11-02 09:01:49
144,0,2011-11-04 14:58:58
146,4,2011-10-05 12:53:42
146,2,2011-10-05 12:53:43
146,5,2011-10-05 12:53:43
146,4,2011-10-05 12:55:10
146,1,2011-10-05 12:55:10
146,2,2011-10-05 12:55:11
146,5,2011-10-05 12:55:11
146,6,2011-10-05 12:56:44
146,0,2011-10-24 13:13:43
147,4,2011-10-05 13:03:03
147,2,2011-10-05 13:03:04
147,5,2011-10-05 13:03:04
147,1,2011-10-05 13:06:06
147,4,2011-10-05 13:06:06
147,2,2011-10-05 13:06:07
147,5,2011-10-05 13:06:07
147,6,2011-10-11 07:48:19
147,4,2011-10-14 12:07:32
147,1,2011-10-14 12:07:32
147,2,2011-10-14 12:07:33
147,5,2011-10-14 12:07:33
147,0,2011-10-14 12:10:01
149,4,2011-10-05 13:27:22
149,2,2011-10-05 13:27:23
149,5,2011-10-05 13:27:23
149,6,2011-10-13 07:24:31
149,0,2011-10-17 17:49:58
150,4,2011-10-05 14:00:14
150,2,2011-10-05 14:00:15
150,5,2011-10-05 14:00:16
150,6,2011-10-12 07:10:54
150,0,2011-10-13 10:30:02
151,4,2011-10-06 08:45:20
151,2,2011-10-06 08:45:21
151,5,2011-10-06 08:45:21
151,6,2011-10-14 08:42:49
151,3,2011-10-20 11:36:30
152,4,2011-10-05 14:23:03
152,2,2011-10-05 14:23:04
152,5,2011-10-05 14:23:04
152,6,2011-10-12 07:20:25
152,3,2011-10-17 08:27:55
154,4,2011-10-05 15:04:09
154,2,2011-10-05 15:04:10
154,5,2011-10-05 15:04:11
154,1,2011-11-05 08:16:07
155,4,2011-10-05 15:57:06
155,2,2011-10-05 15:57:07
155,5,2011-10-05 15:57:07
155,6,2011-10-21 08:22:57
155,0,2011-10-28 14:38:20
156,4,2011-10-05 14:58:43
156,2,2011-10-05 14:58:44
156,5,2011-10-05 14:58:44
156,1,2011-10-12 08:37:06
157,4,2011-10-05 18:59:07
157,2,2011-10-05 18:59:08
157,5,2011-10-05 18:59:08
157,6,2011-10-17 08:51:58
157,0,2011-10-21 08:05:39
160,4,2011-10-05 16:42:54
160,2,2011-10-05 16:42:55
160,5,2011-10-05 16:42:55
160,1,2011-10-05 16:44:30
160,4,2011-10-05 16:44:30
160,2,2011-10-05 16:44:31
160,5,2011-10-05 16:44:31
160,6,2011-10-17 08:26:40
160,0,2011-10-21 08:15:21
161,4,2011-10-05 16:51:41
161,2,2011-10-05 16:51:43
161,5,2011-10-05 16:51:43
161,6,2011-10-20 07:39:30
161,1,2011-10-28 09:01:37
161,4,2011-10-28 09:01:37
161,2,2011-10-28 09:01:39
161,5,2011-10-28 09:01:39
161,6,2011-11-02 08:50:42
161,4,2011-11-08 12:01:52
161,1,2011-11-08 12:01:52
161,2,2011-11-08 12:01:55
161,5,2011-11-08 12:01:55
161,3,2011-11-11 15:18:12
162,4,2011-10-05 17:07:14
162,2,2011-10-05 17:07:15
162,5,2011-10-05 17:07:15
162,6,2011-10-11 07:16:39
162,0,2011-10-14 13:32:53
163,4,2011-10-06 07:37:59
163,2,2011-10-06 07:38:00
163,5,2011-10-06 07:38:00
163,6,2011-10-11 07:40:18
163,0,2011-10-13 10:26:31
166,4,2011-10-06 17:36:52
166,2,2011-10-06 17:36:58
166,5,2011-10-06 17:36:58
166,6,2011-10-11 07:47:48
166,0,2011-10-21 10:02:40
168,4,2011-10-06 08:12:45
168,2,2011-10-06 08:12:46
168,5,2011-10-06 08:12:46
168,6,2011-10-12 07:26:34
168,0,2011-10-17 10:06:37
170,4,2011-10-06 14:28:50
170,2,2011-10-06 14:28:52
170,5,2011-10-06 14:28:52
170,1,2011-11-06 08:16:04
172,4,2011-10-06 08:29:26
172,2,2011-10-06 08:29:27
172,5,2011-10-06 08:29:27
172,6,2011-10-10 11:28:54
172,0,2011-10-14 07:24:23
173,4,2011-10-06 07:19:54
173,2,2011-10-06 07:20:45
173,5,2011-10-06 07:20:45
173,6,2011-10-17 09:19:48
173,0,2011-10-25 14:13:29
174,4,2011-10-06 07:26:03
174,2,2011-10-06 07:26:04
174,5,2011-10-06 07:26:04
174,6,2011-10-12 07:28:55
174,0,2011-10-17 11:07:52
175,4,2011-10-06 07:45:51
175,2,2011-10-06 07:45:52
175,5,2011-10-06 07:45:52
175,4,2011-10-10 09:28:27
175,1,2011-10-10 09:28:27
175,2,2011-10-10 09:28:28
175,5,2011-10-10 09:28:28
175,6,2011-10-17 09:06:16
175,0,2011-10-25 14:19:46
176,4,2011-10-06 15:49:56
176,2,2011-10-06 15:49:57
176,5,2011-10-06 15:49:57
176,6,2011-10-31 10:15:36
176,0,2011-11-04 09:19:09
177,4,2011-10-06 11:40:46
177,2,2011-10-06 11:40:47
177,5,2011-10-06 11:40:47
177,6,2011-10-13 07:14:43
177,1,2011-10-21 13:08:29
177,4,2011-10-21 13:08:29
177,2,2011-10-21 13:08:30
177,5,2011-10-21 13:08:30
177,6,2011-10-25 12:10:35
177,0,2011-10-25 13:58:02
178,4,2011-10-06 09:16:34
178,2,2011-10-06 09:16:35
178,5,2011-10-06 09:16:35
178,1,2011-10-13 11:03:10
179,4,2011-10-06 07:39:23
179,2,2011-10-06 07:39:24
179,5,2011-10-06 07:39:24
179,6,2011-10-10 08:19:37
