caseid,task,user,end_timestamp
7,W_Completeren aanvraag,10912.0,2011-10-01T10:30:24.155000
7,W_Nabellen offertes,10913.0,2011-10-08T14:38:17.372000
7,W_Nabellen offertes,10899.0,2011-10-10T10:54:04.785000
7,W_Valideren aanvraag,10138.0,2011-10-13T09:05:28.082000
9,W_Completeren aanvraag,10939.0,2011-10-01T09:20:50.335000
9,W_Nabellen offertes,10939.0,2011-10-01T09:22:52.458000
9,W_Nabellen offertes,10939.0,2011-10-01T09:32:54.371000
9,W_Nabellen offertes,UNK,2011-10-04T12:47:39.633000
9,W_Nabellen offertes,UNK,2011-10-06T07:49:47.774000
9,W_Valideren aanvraag,10609.0,2011-10-10T08:06:09.471000
9,W_Nabellen incomplete dossiers,10912.0,2011-10-10T08:20:04.927000
9,W_Nabellen incomplete dossiers,10912.0,2011-10-10T09:42:32.977000
9,W_Nabellen incomplete dossiers,UNK,2011-10-10T12:22:14.231000
9,W_Nabellen incomplete dossiers,11009.0,2011-10-10T14:28:29.918000
11,W_Completeren aanvraag,10912.0,2011-10-01T11:55:31.990000
11,W_Completeren aanvraag,11203.0,2011-10-01T13:15:12.440000
11,W_Completeren aanvraag,11203.0,2011-10-01T13:31:19.388000
11,W_Completeren aanvraag,11203.0,2011-10-01T13:40:12.281000
11,W_Nabellen offertes,11203.0,2011-10-01T13:48:39.764000
11,W_Nabellen offertes,10913.0,2011-10-08T14:20:20.579000
11,W_Nabellen offertes,UNK,2011-10-10T18:49:26.790000
11,W_Nabellen offertes,UNK,2011-10-11T08:47:04.332000
11,W_Nabellen offertes,10863.0,2011-10-11T17:55:07.690000
11,W_Nabellen offertes,11180.0,2011-10-12T13:37:20.679000
11,W_Nabellen offertes,11180.0,2011-10-13T16:35:43.994000
11,W_Nabellen offertes,UNK,2011-10-14T08:21:10.086000
11,W_Valideren aanvraag,10809.0,2011-10-19T11:20:05.181000
11,W_Nabellen incomplete dossiers,UNK,2011-10-19T11:32:57.273000
11,W_Nabellen incomplete dossiers,UNK,2011-10-19T11:36:44.465000
11,W_Nabellen incomplete dossiers,11122.0,2011-10-19T17:11:47.711000
11,W_Nabellen incomplete dossiers,UNK,2011-10-20T06:10:36.080000
11,W_Valideren aanvraag,10972.0,2011-10-20T08:08:56.355000
11,W_Nabellen incomplete dossiers,11169.0,2011-10-20T08:27:48.591000
11,W_Nabellen incomplete dossiers,UNK,2011-10-20T08:45:06.646000
11,W_Valideren aanvraag,10972.0,2011-10-20T10:00:47.010000
11,W_Nabellen incomplete dossiers,11169.0,2011-10-20T10:32:33.048000
11,W_Nabellen incomplete dossiers,10972.0,2011-10-20T11:52:22.540000
11,W_Nabellen incomplete dossiers,11049.0,2011-10-20T14:25:42.079000
11,W_Valideren aanvraag,10972.0,2011-10-21T04:15:05.392000
11,W_Valideren aanvraag,10809.0,2011-10-21T07:05:10.854000
11,W_Valideren aanvraag,10972.0,2011-10-21T07:08:21.511000
13,W_Completeren aanvraag,11019.0,2011-10-01T13:40:09.622000
13,W_Completeren aanvraag,11203.0,2011-10-01T13:55:45.029000
13,W_Completeren aanvraag,11203.0,2011-10-01T14:05:28.909000
13,W_Nabellen offertes,10982.0,2011-10-04T10:59:22.813000
13,W_Nabellen offertes,10899.0,2011-10-10T11:34:00.234000
13,W_Valideren aanvraag,10138.0,2011-10-13T08:49:09.254000
13,W_Nabellen incomplete dossiers,UNK,2011-10-13T09:03:37.264000
13,W_Nabellen incomplete dossiers,UNK,2011-10-13T09:06:33.365000
13,W_Nabellen incomplete dossiers,UNK,2011-10-13T09:08:21.054000
13,W_Nabellen incomplete dossiers,11169.0,2011-10-13T09:36:55.756000
13,W_Nabellen incomplete dossiers,UNK,2011-10-13T10:16:30.523000
13,W_Nabellen incomplete dossiers,UNK,2011-10-18T08:20:38.657000
13,W_Valideren aanvraag,10809.0,2011-10-18T10:01:37.810000
15,W_Afhandelen leads,10939.0,2011-10-01T12:56:22.258000
15,W_Completeren aanvraag,UNK,2011-10-01T13:50:01.022000
15,W_Completeren aanvraag,11180.0,2011-10-03T10:56:17.811000
15,W_Completeren aanvraag,11201.0,2011-10-03T13:55:10.703000
15,W_Completeren aanvraag,11169.0,2011-10-04T09:35:15.898000
15,W_Completeren aanvraag,11179.0,2011-10-04T11:26:21.211000
15,W_Completeren aanvraag,11122.0,2011-10-04T15:27:09.867000
15,W_Completeren aanvraag,11180.0,2011-10-05T07:32:15.950000
15,W_Completeren aanvraag,UNK,2011-10-05T11:28:37.728000
15,W_Completeren aanvraag,UNK,2011-10-05T16:14:09.139000
15,W_Completeren aanvraag,UNK,2011-10-05T16:53:18.185000
15,W_Completeren aanvraag,11201.0,2011-10-06T08:00:04.158000
15,W_Completeren aanvraag,11180.0,2011-10-06T18:54:12.674000
15,W_Completeren aanvraag,11181.0,2011-10-07T16:34:58.370000
15,W_Completeren aanvraag,10913.0,2011-10-08T08:51:27.693000
15,W_Completeren aanvraag,11181.0,2011-10-08T09:30:22.029000
15,W_Completeren aanvraag,UNK,2011-10-14T13:52:09.143000
16,W_Afhandelen leads,10939.0,2011-10-01T13:21:27.382000
16,W_Completeren aanvraag,UNK,2011-10-01T13:58:47.041000
16,W_Nabellen offertes,11000.0,2011-10-08T10:45:59.872000
18,W_Completeren aanvraag,11000.0,2011-10-01T13:34:03.433000
18,W_Completeren aanvraag,UNK,2011-10-01T14:50:03.374000
18,W_Nabellen offertes,10899.0,2011-10-07T10:40:20.348000
18,W_Valideren aanvraag,10138.0,2011-10-11T08:39:37.710000
20,W_Completeren aanvraag,11019.0,2011-10-01T14:01:45.570000
20,W_Nabellen offertes,UNK,2011-10-08T10:34:58.665000
20,W_Nabellen offertes,11119.0,2011-10-10T17:52:09.728000
20,W_Nabellen offertes,11049.0,2011-10-11T09:01:39.164000
20,W_Valideren aanvraag,10972.0,2011-10-14T13:41:11.193000
21,W_Afhandelen leads,10939.0,2011-10-01T14:38:43.770000
22,W_Completeren aanvraag,11019.0,2011-10-01T14:45:56.460000
22,W_Completeren aanvraag,11203.0,2011-10-01T14:48:23.746000
22,W_Completeren aanvraag,11180.0,2011-10-03T11:48:25.069000
22,W_Completeren aanvraag,UNK,2011-10-04T07:34:40.289000
22,W_Completeren aanvraag,11169.0,2011-10-04T11:11:09.043000
22,W_Completeren aanvraag,11122.0,2011-10-04T15:17:33.659000
22,W_Completeren aanvraag,11180.0,2011-10-05T07:20:40.159000
22,W_Completeren aanvraag,UNK,2011-10-05T08:42:52.632000
22,W_Completeren aanvraag,UNK,2011-10-05T12:05:43.045000
22,W_Completeren aanvraag,11181.0,2011-10-05T16:50:58.641000
22,W_Completeren aanvraag,UNK,2011-10-06T07:58:22.447000
22,W_Completeren aanvraag,11180.0,2011-10-06T18:52:12.238000
24,W_Afhandelen leads,UNK,2011-10-03T07:04:57.761000
25,W_Completeren aanvraag,11180.0,2011-10-03T07:25:12.137000
26,W_Completeren aanvraag,UNK,2011-10-03T07:19:46.535000
26,W_Completeren aanvraag,UNK,2011-10-03T12:36:50.819000
26,W_Completeren aanvraag,UNK,2011-10-04T08:01:30.141000
26,W_Completeren aanvraag,11169.0,2011-10-04T11:41:55.100000
26,W_Completeren aanvraag,11121.0,2011-10-04T15:15:04.246000
26,W_Completeren aanvraag,11121.0,2011-10-04T15:15:24.697000
26,W_Completeren aanvraag,11122.0,2011-10-04T15:19:49.910000
26,W_Completeren aanvraag,11122.0,2011-10-04T15:37:29.837000
26,W_Nabellen offertes,10982.0,2011-10-11T18:42:59.830000
26,W_Nabellen offertes,11180.0,2011-10-12T14:47:33.647000
26,W_Nabellen offertes,10982.0,2011-10-13T16:50:05.365000
26,W_Nabellen offertes,11049.0,2011-10-17T09:29:16.061000
26,W_Valideren aanvraag,10609.0,2011-10-19T11:25:05.644000
26,W_Nabellen incomplete dossiers,11189.0,2011-10-19T12:41:13.137000
26,W_Nabellen incomplete dossiers,11122.0,2011-10-19T17:37:43.925000
26,W_Nabellen incomplete dossiers,11049.0,2011-10-20T07:29:54.780000
26,W_Nabellen incomplete dossiers,UNK,2011-10-21T16:57:41.474000
26,W_Nabellen incomplete dossiers,11121.0,2011-10-24T08:35:43.323000
26,W_Nabellen incomplete dossiers,11049.0,2011-10-27T12:09:53.341000
26,W_Nabellen incomplete dossiers,UNK,2011-10-28T05:50:44.784000
26,W_Valideren aanvraag,10609.0,2011-10-28T07:50:08.297000
26,W_Nabellen incomplete dossiers,10861.0,2011-10-28T09:54:32.058000
26,W_Nabellen incomplete dossiers,11002.0,2011-10-28T10:35:25.131000
26,W_Valideren aanvraag,10609.0,2011-10-31T08:38:48.234000
26,W_Valideren aanvraag,10609.0,2011-10-31T10:18:09.143000
26,W_Nabellen incomplete dossiers,UNK,2011-10-31T14:36:47.835000
26,W_Nabellen incomplete dossiers,UNK,2011-10-31T19:37:23.523000
26,W_Nabellen incomplete dossiers,11169.0,2011-11-01T13:19:14.883000
26,W_Nabellen incomplete dossiers,11169.0,2011-11-01T14:13:12.100000
26,W_Nabellen incomplete dossiers,11049.0,2011-11-03T07:38:04.357000
26,W_Nabellen incomplete dossiers,11169.0,2011-11-03T15:28:08.012000
26,W_Nabellen incomplete dossiers,11002.0,2011-11-03T16:15:31.926000
26,W_Nabellen incomplete dossiers,11002.0,2011-11-05T10:18:12.850000
26,W_Nabellen incomplete dossiers,UNK,2011-11-05T13:46:22.224000
26,W_Nabellen incomplete dossiers,10809.0,2011-11-07T08:33:11.135000
26,W_Nabellen incomplete dossiers,UNK,2011-11-07T13:39:22.757000
26,W_Nabellen incomplete dossiers,UNK,2011-11-07T14:09:55.085000
26,W_Nabellen incomplete dossiers,10228.0,2011-11-08T19:37:59.698000
26,W_Nabellen incomplete dossiers,11049.0,2011-11-10T10:20:04.007000
26,W_Nabellen incomplete dossiers,11049.0,2011-11-11T08:30:59.143000
26,W_Valideren aanvraag,10609.0,2011-11-11T09:25:50.269000
26,W_Valideren aanvraag,10138.0,2011-11-15T11:28:14.838000
26,W_Valideren aanvraag,10609.0,2011-11-15T11:50:36.852000
27,W_Completeren aanvraag,UNK,2011-10-03T07:31:09.674000
27,W_Nabellen offertes,UNK,2011-10-03T07:36:45.550000
27,W_Nabellen offertes,UNK,2011-10-03T07:39:54.700000
27,W_Nabellen offertes,UNK,2011-10-03T07:54:06.011000
27,W_Nabellen offertes,UNK,2011-10-10T13:10:36.176000
27,W_Nabellen offertes,11201.0,2011-10-10T17:59:57.426000
27,W_Nabellen offertes,11181.0,2011-10-10T18:55:56.217000
27,W_Nabellen offertes,UNK,2011-10-18T09:49:29.088000
27,W_Nabellen offertes,11119.0,2011-10-19T16:51:57.156000
28,W_Completeren aanvraag,UNK,2011-10-03T07:26:12.758000
28,W_Nabellen offertes,UNK,2011-10-03T07:31:22.229000
28,W_Nabellen offertes,UNK,2011-10-03T07:32:18.224000
28,W_Nabellen offertes,10789.0,2011-10-07T10:37:08.784000
28,W_Valideren aanvraag,10972.0,2011-10-07T15:31:10.245000
28,W_Valideren aanvraag,10609.0,2011-10-10T12:22:43.539000
30,W_Completeren aanvraag,11180.0,2011-10-03T07:32:18.835000
30,W_Completeren aanvraag,11001.0,2011-10-03T09:16:43.451000
30,W_Nabellen offertes,11201.0,2011-10-10T15:23:27.060000
30,W_Nabellen offertes,11201.0,2011-10-10T15:23:56.237000
32,W_Afhandelen leads,UNK,2011-10-03T07:07:20.331000
34,W_Afhandelen leads,UNK,2011-10-03T07:09:15.067000
34,W_Completeren aanvraag,UNK,2011-10-03T09:04:49.702000
34,W_Completeren aanvraag,11180.0,2011-10-03T09:47:49.743000
34,W_Nabellen offertes,11180.0,2011-10-03T09:49:51.423000
34,W_Nabellen offertes,UNK,2011-10-10T14:57:27.899000
34,W_Nabellen offertes,11119.0,2011-10-10T17:28:06.669000
34,W_Nabellen offertes,11180.0,2011-10-12T14:24:24.984000
34,W_Nabellen offertes,11201.0,2011-10-13T18:04:11.854000
34,W_Nabellen offertes,11201.0,2011-10-13T18:05:15.804000
34,W_Nabellen offertes,11180.0,2011-10-13T18:41:21.603000
34,W_Nabellen offertes,11201.0,2011-10-13T18:52:40.822000
34,W_Nabellen offertes,11201.0,2011-10-13T18:56:25.248000
34,W_Nabellen offertes,UNK,2011-10-15T13:05:59.640000
34,W_Nabellen offertes,11119.0,2011-10-17T18:03:47.453000
34,W_Nabellen offertes,11180.0,2011-10-19T08:49:55.583000
34,W_Nabellen offertes,11119.0,2011-10-19T17:57:09.213000
34,W_Nabellen offertes,11119.0,2011-10-19T18:32:33.742000
34,W_Nabellen offertes,11119.0,2011-11-03T08:15:25.316000
35,W_Afhandelen leads,UNK,2011-10-03T07:10:52.263000
35,W_Completeren aanvraag,UNK,2011-10-03T09:15:49.663000
38,W_Afhandelen leads,UNK,2011-10-03T07:34:55.786000
38,W_Afhandelen leads,11001.0,2011-10-03T07:42:11.555000
38,W_Afhandelen leads,11001.0,2011-10-03T07:44:49.501000
38,W_Completeren aanvraag,11001.0,2011-10-03T07:46:31.098000
38,W_Completeren aanvraag,UNK,2011-10-03T11:59:04.749000
38,W_Completeren aanvraag,11180.0,2011-10-03T12:11:03.981000
38,W_Completeren aanvraag,10889.0,2011-10-03T12:39:28.389000
40,W_Completeren aanvraag,11180.0,2011-10-03T07:57:13.109000
40,W_Completeren aanvraag,UNK,2011-10-03T08:10:38.221000
40,W_Completeren aanvraag,11180.0,2011-10-03T08:36:01.783000
40,W_Nabellen offertes,11180.0,2011-10-03T08:37:01.624000
40,W_Nabellen offertes,11180.0,2011-10-03T08:55:32.873000
40,W_Nabellen offertes,UNK,2011-10-10T14:41:10.303000
40,W_Nabellen offertes,UNK,2011-10-18T08:21:12.104000
40,W_Nabellen offertes,10861.0,2011-10-18T11:37:40.941000
40,W_Nabellen offertes,10861.0,2011-10-18T12:12:46.298000
41,W_Completeren aanvraag,UNK,2011-10-03T08:25:27.946000
41,W_Completeren aanvraag,UNK,2011-10-04T10:12:53.767000
41,W_Completeren aanvraag,11001.0,2011-10-04T11:59:22.298000
42,W_Completeren aanvraag,11180.0,2011-10-03T08:11:17.113000
42,W_Completeren aanvraag,11201.0,2011-10-03T11:15:40.436000
42,W_Completeren aanvraag,11201.0,2011-10-03T11:19:48.498000
42,W_Nabellen offertes,11049.0,2011-10-10T08:17:49.568000
42,W_Valideren aanvraag,10629.0,2011-10-11T12:57:09.495000
43,W_Completeren aanvraag,UNK,2011-10-03T08:22:08.189000
43,W_Nabellen offertes,10899.0,2011-10-10T11:52:48.164000
43,W_Valideren aanvraag,10138.0,2011-10-12T08:52:13.991000
44,W_Afhandelen leads,11001.0,2011-10-03T07:23:52.840000
44,W_Afhandelen leads,11001.0,2011-10-03T07:26:39.266000
45,W_Afhandelen leads,11001.0,2011-10-03T07:28:44.385000
45,W_Completeren aanvraag,UNK,2011-10-03T10:37:08.688000
45,W_Nabellen offertes,UNK,2011-10-03T10:38:46.514000
45,W_Nabellen offertes,UNK,2011-10-10T14:43:55.321000
46,W_Afhandelen leads,11001.0,2011-10-03T07:30:10.505000
48,W_Completeren aanvraag,UNK,2011-10-03T08:28:37.506000
48,W_Completeren aanvraag,11201.0,2011-10-03T12:41:00.026000
48,W_Completeren aanvraag,10889.0,2011-10-03T13:15:36.450000
48,W_Completeren aanvraag,10889.0,2011-10-03T13:18:02.595000
48,W_Completeren aanvraag,10909.0,2011-10-04T17:38:50.504000
48,W_Completeren aanvraag,10909.0,2011-10-04T17:40:49.166000
48,W_Nabellen offertes,10909.0,2011-10-04T17:41:00.587000
48,W_Nabellen offertes,10909.0,2011-10-04T17:42:29.688000
48,W_Nabellen offertes,UNK,2011-10-11T08:01:13.994000
48,W_Valideren aanvraag,10138.0,2011-10-14T07:56:18.052000
48,W_Valideren aanvraag,10138.0,2011-10-14T08:05:57.381000
49,W_Afhandelen leads,11001.0,2011-10-03T07:31:47.864000
49,W_Completeren aanvraag,11180.0,2011-10-03T10:54:18.251000
49,W_Completeren aanvraag,11201.0,2011-10-03T12:00:48.082000
49,W_Nabellen offertes,11201.0,2011-10-03T12:02:13.835000
49,W_Nabellen offertes,11119.0,2011-10-10T16:19:22.400000
49,W_Nabellen offertes,11119.0,2011-10-10T16:22:25.176000
49,W_Nabellen offertes,10889.0,2011-10-11T14:20:52.511000
49,W_Nabellen offertes,11122.0,2011-10-19T18:01:09.031000
49,W_Nabellen offertes,UNK,2011-10-24T09:28:27.765000
49,W_Valideren aanvraag,10138.0,2011-10-28T10:02:13.700000
49,W_Valideren aanvraag,10138.0,2011-10-28T10:19:46.515000
49,W_Nabellen incomplete dossiers,10982.0,2011-10-28T13:50:05.172000
49,W_Nabellen incomplete dossiers,11169.0,2011-10-28T14:27:27.000000
49,W_Nabellen incomplete dossiers,11169.0,2011-10-28T14:33:57.742000
49,W_Nabellen incomplete dossiers,10913.0,2011-10-28T17:51:35.241000
49,W_Nabellen incomplete dossiers,11049.0,2011-11-03T07:54:48.985000
49,W_Nabellen incomplete dossiers,10789.0,2011-11-04T10:46:12.618000
49,W_Valideren aanvraag,10138.0,2011-11-04T12:09:47.086000
51,W_Afhandelen leads,10889.0,2011-10-03T07:37:07.261000
51,W_Completeren aanvraag,UNK,2011-10-03T11:58:22.015000
51,W_Completeren aanvraag,11201.0,2011-10-03T14:45:50.298000
51,W_Completeren aanvraag,10889.0,2011-10-03T14:51:51.267000
51,W_Nabellen offertes,11119.0,2011-10-10T16:44:19.632000
51,W_Nabellen offertes,11180.0,2011-10-12T14:22:54.425000
51,W_Nabellen offertes,11201.0,2011-10-13T18:00:48.827000
52,W_Afhandelen leads,10889.0,2011-10-03T07:33:46.747000
53,W_Afhandelen leads,10889.0,2011-10-03T07:35:23.133000
54,W_Completeren aanvraag,UNK,2011-10-03T08:43:52.429000
54,W_Nabellen offertes,UNK,2011-10-03T08:52:28.959000
54,W_Nabellen offertes,10939.0,2011-10-06T09:14:33.262000
54,W_Nabellen offertes,10899.0,2011-10-10T11:51:23.171000
54,W_Valideren aanvraag,10809.0,2011-10-12T13:54:05.047000
54,W_Valideren aanvraag,10809.0,2011-10-12T14:01:06.251000
55,W_Beoordelen fraude,10188.0,2011-10-03T09:00:29.974000
55,W_Beoordelen fraude,10188.0,2011-10-03T09:01:13.930000
55,W_Beoordelen fraude,10188.0,2011-10-03T09:19:30.719000
56,W_Afhandelen leads,10889.0,2011-10-03T07:30:25.912000
56,W_Completeren aanvraag,11180.0,2011-10-03T10:28:21.565000
56,W_Completeren aanvraag,11201.0,2011-10-03T14:08:25.794000
56,W_Completeren aanvraag,UNK,2011-10-03T14:16:07.842000
56,W_Completeren aanvraag,11001.0,2011-10-03T14:52:30.676000
56,W_Completeren aanvraag,UNK,2011-10-04T10:04:02.652000
57,W_Afhandelen leads,10889.0,2011-10-03T07:28:17.820000
57,W_Completeren aanvraag,UNK,2011-10-03T10:21:41.799000
57,W_Completeren aanvraag,UNK,2011-10-03T10:23:42.976000
60,W_Completeren aanvraag,UNK,2011-10-03T08:32:58.570000
60,W_Completeren aanvraag,11119.0,2011-10-03T16:29:18.658000
60,W_Completeren aanvraag,UNK,2011-10-04T10:31:34.044000
60,W_Completeren aanvraag,11001.0,2011-10-04T12:04:32.846000
60,W_Completeren aanvraag,11179.0,2011-10-04T15:49:43.398000
60,W_Completeren aanvraag,UNK,2011-10-05T07:46:04.970000
60,W_Completeren aanvraag,UNK,2011-10-05T11:44:36.446000
60,W_Completeren aanvraag,UNK,2011-10-05T16:30:10.338000
60,W_Completeren aanvraag,10913.0,2011-10-06T18:44:54.071000
60,W_Completeren aanvraag,UNK,2011-10-07T07:21:28.167000
60,W_Completeren aanvraag,11181.0,2011-10-07T16:52:53.844000
60,W_Completeren aanvraag,10913.0,2011-10-08T09:31:22.082000
60,W_Completeren aanvraag,10881.0,2011-10-26T17:29:26.603000
60,W_Completeren aanvraag,10881.0,2011-11-02T08:15:09.161000
61,W_Completeren aanvraag,UNK,2011-10-03T08:44:53.913000
61,W_Completeren aanvraag,11119.0,2011-10-03T16:31:26.574000
61,W_Completeren aanvraag,11119.0,2011-10-03T16:51:15.546000
61,W_Nabellen offertes,10899.0,2011-10-10T11:48:25.958000
61,W_Valideren aanvraag,10138.0,2011-10-12T10:18:36.302000
61,W_Nabellen incomplete dossiers,UNK,2011-10-12T10:36:15.471000
61,W_Nabellen incomplete dossiers,UNK,2011-10-12T11:25:38.583000
61,W_Nabellen incomplete dossiers,11049.0,2011-10-13T07:16:14.781000
61,W_Nabellen incomplete dossiers,11049.0,2011-10-13T11:36:36.723000
61,W_Valideren aanvraag,10138.0,2011-10-13T12:11:33.223000
61,W_Nabellen incomplete dossiers,UNK,2011-10-13T12:23:57.479000
61,W_Nabellen incomplete dossiers,UNK,2011-10-13T12:27:01.965000
61,W_Nabellen incomplete dossiers,10939.0,2011-10-13T17:06:11.590000
61,W_Valideren aanvraag,10138.0,2011-10-14T06:30:29.009000
62,W_Afhandelen leads,10889.0,2011-10-03T07:23:43.396000
62,W_Completeren aanvraag,UNK,2011-10-03T09:35:58.326000
62,W_Completeren aanvraag,11180.0,2011-10-03T10:26:09.859000
62,W_Completeren aanvraag,11201.0,2011-10-03T14:05:15.281000
62,W_Completeren aanvraag,11201.0,2011-10-03T14:05:36.814000
62,W_Completeren aanvraag,10982.0,2011-10-03T17:58:18.865000
62,W_Completeren aanvraag,10982.0,2011-10-03T18:02:00.099000
62,W_Completeren aanvraag,10982.0,2011-10-03T18:06:28.392000
62,W_Nabellen offertes,11201.0,2011-10-10T17:59:57.428000
62,W_Nabellen offertes,11181.0,2011-10-10T18:58:36.385000
62,W_Nabellen offertes,UNK,2011-10-18T07:47:10.217000
62,W_Nabellen offertes,11189.0,2011-10-19T13:17:06.616000
62,W_Nabellen offertes,11119.0,2011-10-19T17:55:01.360000
62,W_Nabellen offertes,11201.0,2011-10-21T17:25:10.186000
62,W_Nabellen offertes,11180.0,2011-10-24T13:24:34.917000
62,W_Nabellen offertes,10863.0,2011-10-31T18:13:19.864000
62,W_Nabellen offertes,10863.0,2011-11-03T08:15:32.058000
63,W_Completeren aanvraag,11180.0,2011-10-03T08:53:08.007000
63,W_Nabellen offertes,11180.0,2011-10-03T08:54:08.467000
63,W_Nabellen offertes,11119.0,2011-10-10T15:25:03.202000
63,W_Nabellen offertes,UNK,2011-10-11T10:20:46.139000
63,W_Nabellen offertes,UNK,2011-11-03T08:15:22.594000
64,W_Afhandelen leads,10889.0,2011-10-03T07:21:51.190000
64,W_Completeren aanvraag,UNK,2011-10-03T10:06:55.639000
64,W_Completeren aanvraag,11169.0,2011-10-04T09:13:24.582000
64,W_Completeren aanvraag,11169.0,2011-10-04T10:25:27.933000
64,W_Nabellen offertes,11119.0,2011-10-05T15:13:11.074000
64,W_Nabellen offertes,11119.0,2011-10-11T16:12:53.266000
64,W_Nabellen offertes,10982.0,2011-10-11T16:56:04.590000
64,W_Nabellen offertes,11121.0,2011-10-24T07:08:09.997000
64,W_Nabellen offertes,11121.0,2011-10-24T07:12:59.409000
64,W_Nabellen offertes,11121.0,2011-10-24T07:14:11.686000
64,W_Nabellen offertes,10909.0,2011-10-25T16:16:43.749000
64,W_Nabellen offertes,10909.0,2011-10-25T17:05:07.879000
64,W_Nabellen offertes,11049.0,2011-10-27T08:53:54.278000
64,W_Valideren aanvraag,10629.0,2011-10-31T13:34:00.665000
65,W_Completeren aanvraag,UNK,2011-10-03T08:54:11.001000
65,W_Completeren aanvraag,11119.0,2011-10-03T17:00:23.218000
65,W_Completeren aanvraag,UNK,2011-10-04T07:20:53.359000
65,W_Nabellen offertes,11181.0,2011-10-11T15:59:04.301000
65,W_Nabellen offertes,UNK,2011-10-12T08:00:15.569000
65,W_Nabellen offertes,UNK,2011-10-17T08:19:50.203000
65,W_Valideren aanvraag,10609.0,2011-10-19T06:15:38.672000
65,W_Valideren aanvraag,10972.0,2011-10-19T12:20:43.844000
65,W_Nabellen incomplete dossiers,11189.0,2011-10-19T12:53:53.663000
65,W_Nabellen incomplete dossiers,11122.0,2011-10-19T18:16:11.765000
65,W_Nabellen incomplete dossiers,11122.0,2011-10-19T18:28:35.727000
65,W_Nabellen incomplete dossiers,11049.0,2011-10-20T07:33:49.420000
65,W_Nabellen incomplete dossiers,11189.0,2011-10-26T09:20:35.140000
65,W_Nabellen incomplete dossiers,UNK,2011-10-27T07:23:56.864000
65,W_Nabellen incomplete dossiers,UNK,2011-10-27T07:26:53.624000
65,W_Nabellen incomplete dossiers,11049.0,2011-10-27T12:08:19.016000
65,W_Nabellen incomplete dossiers,UNK,2011-11-01T08:39:20.169000
65,W_Nabellen incomplete dossiers,11169.0,2011-11-01T15:43:41.122000
65,W_Nabellen incomplete dossiers,10913.0,2011-11-01T18:10:18.134000
65,W_Nabellen incomplete dossiers,11049.0,2011-11-03T07:46:32.651000
65,W_Nabellen incomplete dossiers,10809.0,2011-11-07T08:05:54.273000
65,W_Nabellen incomplete dossiers,11169.0,2011-11-09T20:02:15.969000
65,W_Nabellen incomplete dossiers,11049.0,2011-11-10T10:27:24.909000
65,W_Nabellen incomplete dossiers,UNK,2011-11-11T08:21:00.955000
65,W_Nabellen incomplete dossiers,11169.0,2011-11-16T14:11:15.599000
