caseid,task,user,end_timestamp
15,W_Completeren aanvraag,11169.0,2011-10-04T09:35:15.898000
15,W_Completeren aanvraag,11179.0,2011-10-04T11:26:21.211000
15,W_Completeren aanvraag,11122.0,2011-10-04T15:27:09.867000
15,W_Completeren aanvraag,11180.0,2011-10-05T07:32:15.950000
15,W_Completeren aanvraag,UNK,2011-10-05T11:28:37.728000
15,W_Completeren aanvraag,UNK,2011-10-05T16:14:09.139000
15,W_Completeren aanvraag,UNK,2011-10-05T16:53:18.185000
15,W_Completeren aanvraag,11201.0,2011-10-06T08:00:04.158000
15,W_Completeren aanvraag,11180.0,2011-10-06T18:54:12.674000
15,W_Completeren aanvraag,11181.0,2011-10-07T16:34:58.370000
15,W_Completeren aanvraag,10913.0,2011-10-08T08:51:27.693000
15,W_Completeren aanvraag,11181.0,2011-10-08T09:30:22.029000
15,W_Completeren aanvraag,UNK,2011-10-14T13:52:09.143000
17,W_Afhandelen leads,10939.0,2011-10-01T13:24:17.903000
17,W_Completeren aanvraag,10939.0,2011-10-01T13:57:08.108000
17,W_Completeren aanvraag,10939.0,2011-10-01T13:57:18.128000
17,W_Completeren aanvraag,UNK,2011-10-01T14:00:29.127000
17,W_Completeren aanvraag,11019.0,2011-10-01T14:09:35.915000
17,W_Completeren aanvraag,11119.0,2011-10-01T14:37:33.942000
17,W_Nabellen offertes,11119.0,2011-10-01T14:39:20.513000
17,W_Nabellen offertes,11119.0,2011-10-01T14:42:18.798000
17,W_Nabellen offertes,11119.0,2011-10-01T14:48:25.529000
17,W_Nabellen offertes,11001.0,2011-10-03T14:44:24.049000
19,W_Completeren aanvraag,11000.0,2011-10-01T13:44:41.812000
19,W_Completeren aanvraag,10939.0,2011-10-01T14:00:04.254000
19,W_Completeren aanvraag,11180.0,2011-10-03T10:57:19.896000
19,W_Completeren aanvraag,UNK,2011-10-04T07:28:25.001000
19,W_Completeren aanvraag,11001.0,2011-10-04T11:23:24.422000
19,W_Completeren aanvraag,11179.0,2011-10-04T15:57:28.524000
19,W_Completeren aanvraag,11180.0,2011-10-05T07:52:18.491000
19,W_Completeren aanvraag,UNK,2011-10-05T11:52:14.235000
19,W_Completeren aanvraag,11181.0,2011-10-05T16:39:11.602000
19,W_Completeren aanvraag,11189.0,2011-10-06T07:59:11.701000
19,W_Completeren aanvraag,UNK,2011-10-07T07:18:19.534000
19,W_Completeren aanvraag,11181.0,2011-10-07T16:41:57.476000
19,W_Completeren aanvraag,11181.0,2011-10-08T09:12:22.490000
19,W_Completeren aanvraag,10809.0,2011-10-14T11:51:42.183000
19,W_Completeren aanvraag,10809.0,2011-10-14T11:52:59.787000
19,W_Completeren aanvraag,10809.0,2011-10-14T12:26:30.998000
19,W_Beoordelen fraude,10809.0,2011-10-14T12:26:59.868000
19,W_Beoordelen fraude,10809.0,2011-10-14T12:28:41.859000
20,W_Completeren aanvraag,11019.0,2011-10-01T14:01:45.570000
20,W_Nabellen offertes,UNK,2011-10-08T10:34:58.665000
20,W_Nabellen offertes,11119.0,2011-10-10T17:52:09.728000
20,W_Nabellen offertes,11049.0,2011-10-11T09:01:39.164000
20,W_Valideren aanvraag,10972.0,2011-10-14T13:41:11.193000
21,W_Afhandelen leads,10939.0,2011-10-01T14:38:43.770000
23,W_Completeren aanvraag,UNK,2011-10-03T07:20:05.027000
23,W_Completeren aanvraag,10913.0,2011-10-03T08:38:04.449000
25,W_Completeren aanvraag,11180.0,2011-10-03T07:25:12.137000
26,W_Completeren aanvraag,UNK,2011-10-03T07:19:46.535000
26,W_Completeren aanvraag,UNK,2011-10-03T12:36:50.819000
26,W_Completeren aanvraag,UNK,2011-10-04T08:01:30.141000
26,W_Completeren aanvraag,11169.0,2011-10-04T11:41:55.100000
26,W_Completeren aanvraag,11121.0,2011-10-04T15:15:04.246000
26,W_Completeren aanvraag,11121.0,2011-10-04T15:15:24.697000
26,W_Completeren aanvraag,11122.0,2011-10-04T15:19:49.910000
26,W_Completeren aanvraag,11122.0,2011-10-04T15:37:29.837000
26,W_Nabellen offertes,10982.0,2011-10-11T18:42:59.830000
26,W_Nabellen offertes,11180.0,2011-10-12T14:47:33.647000
26,W_Nabellen offertes,10982.0,2011-10-13T16:50:05.365000
26,W_Nabellen offertes,11049.0,2011-10-17T09:29:16.061000
26,W_Valideren aanvraag,10609.0,2011-10-19T11:25:05.644000
26,W_Nabellen incomplete dossiers,11189.0,2011-10-19T12:41:13.137000
26,W_Nabellen incomplete dossiers,11122.0,2011-10-19T17:37:43.925000
26,W_Nabellen incomplete dossiers,11049.0,2011-10-20T07:29:54.780000
26,W_Nabellen incomplete dossiers,UNK,2011-10-21T16:57:41.474000
26,W_Nabellen incomplete dossiers,11121.0,2011-10-24T08:35:43.323000
26,W_Nabellen incomplete dossiers,11049.0,2011-10-27T12:09:53.341000
26,W_Nabellen incomplete dossiers,UNK,2011-10-28T05:50:44.784000
26,W_Valideren aanvraag,10609.0,2011-10-28T07:50:08.297000
26,W_Nabellen incomplete dossiers,10861.0,2011-10-28T09:54:32.058000
26,W_Nabellen incomplete dossiers,11002.0,2011-10-28T10:35:25.131000
26,W_Valideren aanvraag,10609.0,2011-10-31T08:38:48.234000
26,W_Valideren aanvraag,10609.0,2011-10-31T10:18:09.143000
26,W_Nabellen incomplete dossiers,UNK,2011-10-31T14:36:47.835000
26,W_Nabellen incomplete dossiers,UNK,2011-10-31T19:37:23.523000
26,W_Nabellen incomplete dossiers,11169.0,2011-11-01T13:19:14.883000
26,W_Nabellen incomplete dossiers,11169.0,2011-11-01T14:13:12.100000
26,W_Nabellen incomplete dossiers,11049.0,2011-11-03T07:38:04.357000
26,W_Nabellen incomplete dossiers,11169.0,2011-11-03T15:28:08.012000
26,W_Nabellen incomplete dossiers,11002.0,2011-11-03T16:15:31.926000
26,W_Nabellen incomplete dossiers,11002.0,2011-11-05T10:18:12.850000
26,W_Nabellen incomplete dossiers,UNK,2011-11-05T13:46:22.224000
26,W_Nabellen incomplete dossiers,10809.0,2011-11-07T08:33:11.135000
26,W_Nabellen incomplete dossiers,UNK,2011-11-07T13:39:22.757000
26,W_Nabellen incomplete dossiers,UNK,2011-11-07T14:09:55.085000
26,W_Nabellen incomplete dossiers,10228.0,2011-11-08T19:37:59.698000
26,W_Nabellen incomplete dossiers,11049.0,2011-11-10T10:20:04.007000
26,W_Nabellen incomplete dossiers,11049.0,2011-11-11T08:30:59.143000
26,W_Valideren aanvraag,10609.0,2011-11-11T09:25:50.269000
26,W_Valideren aanvraag,10138.0,2011-11-15T11:28:14.838000
26,W_Valideren aanvraag,10609.0,2011-11-15T11:50:36.852000
27,W_Completeren aanvraag,UNK,2011-10-03T07:31:09.674000
27,W_Nabellen offertes,UNK,2011-10-03T07:36:45.550000
27,W_Nabellen offertes,UNK,2011-10-03T07:39:54.700000
27,W_Nabellen offertes,UNK,2011-10-03T07:54:06.011000
27,W_Nabellen offertes,UNK,2011-10-10T13:10:36.176000
27,W_Nabellen offertes,11201.0,2011-10-10T17:59:57.426000
27,W_Nabellen offertes,11181.0,2011-10-10T18:55:56.217000
27,W_Nabellen offertes,UNK,2011-10-18T09:49:29.088000
27,W_Nabellen offertes,11119.0,2011-10-19T16:51:57.156000
28,W_Completeren aanvraag,UNK,2011-10-03T07:26:12.758000
28,W_Nabellen offertes,UNK,2011-10-03T07:31:22.229000
28,W_Nabellen offertes,UNK,2011-10-03T07:32:18.224000
28,W_Nabellen offertes,10789.0,2011-10-07T10:37:08.784000
28,W_Valideren aanvraag,10972.0,2011-10-07T15:31:10.245000
28,W_Valideren aanvraag,10609.0,2011-10-10T12:22:43.539000
29,W_Completeren aanvraag,11180.0,2011-10-03T07:29:52.446000
29,W_Completeren aanvraag,UNK,2011-10-03T12:53:22.061000
29,W_Nabellen offertes,UNK,2011-10-03T12:58:24.450000
29,W_Nabellen offertes,11119.0,2011-10-10T15:48:08.545000
29,W_Nabellen offertes,UNK,2011-10-14T08:08:49.988000
29,W_Valideren aanvraag,10609.0,2011-10-18T08:17:36.555000
29,W_Nabellen incomplete dossiers,10861.0,2011-10-18T08:55:09.733000
29,W_Valideren aanvraag,10609.0,2011-10-18T09:18:19.884000
29,W_Valideren aanvraag,10609.0,2011-10-18T09:25:11.815000
30,W_Completeren aanvraag,11180.0,2011-10-03T07:32:18.835000
30,W_Completeren aanvraag,11001.0,2011-10-03T09:16:43.451000
30,W_Nabellen offertes,11201.0,2011-10-10T15:23:27.060000
30,W_Nabellen offertes,11201.0,2011-10-10T15:23:56.237000
31,W_Completeren aanvraag,11180.0,2011-10-03T07:35:35.736000
31,W_Completeren aanvraag,11121.0,2011-10-04T16:15:07.660000
31,W_Completeren aanvraag,10982.0,2011-10-04T16:15:39.598000
31,W_Completeren aanvraag,11121.0,2011-10-04T16:30:30.080000
33,W_Completeren aanvraag,11180.0,2011-10-03T07:37:47.189000
33,W_Completeren aanvraag,UNK,2011-10-03T07:53:27.930000
33,W_Nabellen offertes,UNK,2011-10-03T07:59:31.603000
33,W_Nabellen offertes,UNK,2011-10-03T08:06:56.032000
33,W_Nabellen offertes,UNK,2011-10-10T14:16:26.783000
33,W_Nabellen offertes,UNK,2011-10-18T12:04:21.409000
33,W_Nabellen offertes,10861.0,2011-10-18T12:09:41.927000
33,W_Nabellen offertes,11119.0,2011-10-19T17:17:02.438000
33,W_Nabellen offertes,11201.0,2011-10-25T10:02:55.271000
33,W_Nabellen offertes,10881.0,2011-10-25T14:11:42.850000
33,W_Nabellen offertes,10881.0,2011-10-25T14:12:11.379000
33,W_Nabellen offertes,11189.0,2011-10-27T12:55:44.713000
33,W_Nabellen offertes,11201.0,2011-10-31T15:11:55.705000
33,W_Nabellen offertes,11180.0,2011-10-31T15:28:29.313000
33,W_Nabellen offertes,11180.0,2011-11-03T08:15:16.491000
34,W_Afhandelen leads,UNK,2011-10-03T07:09:15.067000
34,W_Completeren aanvraag,UNK,2011-10-03T09:04:49.702000
34,W_Completeren aanvraag,11180.0,2011-10-03T09:47:49.743000
34,W_Nabellen offertes,11180.0,2011-10-03T09:49:51.423000
34,W_Nabellen offertes,UNK,2011-10-10T14:57:27.899000
34,W_Nabellen offertes,11119.0,2011-10-10T17:28:06.669000
34,W_Nabellen offertes,11180.0,2011-10-12T14:24:24.984000
34,W_Nabellen offertes,11201.0,2011-10-13T18:04:11.854000
34,W_Nabellen offertes,11201.0,2011-10-13T18:05:15.804000
34,W_Nabellen offertes,11180.0,2011-10-13T18:41:21.603000
34,W_Nabellen offertes,11201.0,2011-10-13T18:52:40.822000
34,W_Nabellen offertes,11201.0,2011-10-13T18:56:25.248000
34,W_Nabellen offertes,UNK,2011-10-15T13:05:59.640000
34,W_Nabellen offertes,11119.0,2011-10-17T18:03:47.453000
34,W_Nabellen offertes,11180.0,2011-10-19T08:49:55.583000
34,W_Nabellen offertes,11119.0,2011-10-19T17:57:09.213000
34,W_Nabellen offertes,11119.0,2011-10-19T18:32:33.742000
34,W_Nabellen offertes,11119.0,2011-11-03T08:15:25.316000
35,W_Afhandelen leads,UNK,2011-10-03T07:10:52.263000
35,W_Completeren aanvraag,UNK,2011-10-03T09:15:49.663000
36,W_Completeren aanvraag,11180.0,2011-10-03T07:52:40.656000
36,W_Nabellen offertes,11180.0,2011-10-03T07:53:29.200000
36,W_Nabellen offertes,11180.0,2011-10-03T07:54:32.455000
36,W_Nabellen offertes,10899.0,2011-10-07T11:23:34.131000
36,W_Valideren aanvraag,10609.0,2011-10-11T07:15:48.288000
37,W_Completeren aanvraag,UNK,2011-10-03T07:57:34.585000
37,W_Nabellen offertes,UNK,2011-10-03T08:04:14.006000
37,W_Nabellen offertes,10899.0,2011-10-10T12:01:46.174000
37,W_Valideren aanvraag,10138.0,2011-10-12T06:58:20.394000
37,W_Valideren aanvraag,10138.0,2011-10-13T07:36:24.772000
38,W_Afhandelen leads,UNK,2011-10-03T07:34:55.786000
38,W_Afhandelen leads,11001.0,2011-10-03T07:42:11.555000
38,W_Afhandelen leads,11001.0,2011-10-03T07:44:49.501000
38,W_Completeren aanvraag,11001.0,2011-10-03T07:46:31.098000
38,W_Completeren aanvraag,UNK,2011-10-03T11:59:04.749000
38,W_Completeren aanvraag,11180.0,2011-10-03T12:11:03.981000
38,W_Completeren aanvraag,10889.0,2011-10-03T12:39:28.389000
39,W_Afhandelen leads,UNK,2011-10-03T07:34:55.790000
39,W_Afhandelen leads,10889.0,2011-10-03T07:37:45.561000
39,W_Completeren aanvraag,10889.0,2011-10-03T07:38:50.834000
41,W_Completeren aanvraag,UNK,2011-10-03T08:25:27.946000
41,W_Completeren aanvraag,UNK,2011-10-04T10:12:53.767000
41,W_Completeren aanvraag,11001.0,2011-10-04T11:59:22.298000
42,W_Completeren aanvraag,11180.0,2011-10-03T08:11:17.113000
42,W_Completeren aanvraag,11201.0,2011-10-03T11:15:40.436000
42,W_Completeren aanvraag,11201.0,2011-10-03T11:19:48.498000
42,W_Nabellen offertes,11049.0,2011-10-10T08:17:49.568000
42,W_Valideren aanvraag,10629.0,2011-10-11T12:57:09.495000
43,W_Completeren aanvraag,UNK,2011-10-03T08:22:08.189000
43,W_Nabellen offertes,10899.0,2011-10-10T11:52:48.164000
43,W_Valideren aanvraag,10138.0,2011-10-12T08:52:13.991000
44,W_Afhandelen leads,11001.0,2011-10-03T07:23:52.840000
44,W_Afhandelen leads,11001.0,2011-10-03T07:26:39.266000
45,W_Afhandelen leads,11001.0,2011-10-03T07:28:44.385000
45,W_Completeren aanvraag,UNK,2011-10-03T10:37:08.688000
45,W_Nabellen offertes,UNK,2011-10-03T10:38:46.514000
45,W_Nabellen offertes,UNK,2011-10-10T14:43:55.321000
46,W_Afhandelen leads,11001.0,2011-10-03T07:30:10.505000
47,W_Completeren aanvraag,11180.0,2011-10-03T08:17:33.982000
47,W_Completeren aanvraag,11180.0,2011-10-03T08:21:43.989000
47,W_Nabellen offertes,UNK,2011-10-10T14:28:12.351000
47,W_Nabellen offertes,UNK,2011-10-18T09:41:06.035000
47,W_Nabellen offertes,11119.0,2011-10-19T16:47:17.838000
47,W_Nabellen offertes,UNK,2011-10-20T07:11:50.687000
47,W_Valideren aanvraag,10609.0,2011-10-26T06:07:39.743000
48,W_Completeren aanvraag,UNK,2011-10-03T08:28:37.506000
48,W_Completeren aanvraag,11201.0,2011-10-03T12:41:00.026000
48,W_Completeren aanvraag,10889.0,2011-10-03T13:15:36.450000
48,W_Completeren aanvraag,10889.0,2011-10-03T13:18:02.595000
48,W_Completeren aanvraag,10909.0,2011-10-04T17:38:50.504000
48,W_Completeren aanvraag,10909.0,2011-10-04T17:40:49.166000
48,W_Nabellen offertes,10909.0,2011-10-04T17:41:00.587000
48,W_Nabellen offertes,10909.0,2011-10-04T17:42:29.688000
48,W_Nabellen offertes,UNK,2011-10-11T08:01:13.994000
48,W_Valideren aanvraag,10138.0,2011-10-14T07:56:18.052000
48,W_Valideren aanvraag,10138.0,2011-10-14T08:05:57.381000
49,W_Afhandelen leads,11001.0,2011-10-03T07:31:47.864000
49,W_Completeren aanvraag,11180.0,2011-10-03T10:54:18.251000
49,W_Completeren aanvraag,11201.0,2011-10-03T12:00:48.082000
49,W_Nabellen offertes,11201.0,2011-10-03T12:02:13.835000
49,W_Nabellen offertes,11119.0,2011-10-10T16:19:22.400000
49,W_Nabellen offertes,11119.0,2011-10-10T16:22:25.176000
49,W_Nabellen offertes,10889.0,2011-10-11T14:20:52.511000
49,W_Nabellen offertes,11122.0,2011-10-19T18:01:09.031000
49,W_Nabellen offertes,UNK,2011-10-24T09:28:27.765000
49,W_Valideren aanvraag,10138.0,2011-10-28T10:02:13.700000
49,W_Valideren aanvraag,10138.0,2011-10-28T10:19:46.515000
49,W_Nabellen incomplete dossiers,10982.0,2011-10-28T13:50:05.172000
49,W_Nabellen incomplete dossiers,11169.0,2011-10-28T14:27:27.000000
49,W_Nabellen incomplete dossiers,11169.0,2011-10-28T14:33:57.742000
49,W_Nabellen incomplete dossiers,10913.0,2011-10-28T17:51:35.241000
49,W_Nabellen incomplete dossiers,11049.0,2011-11-03T07:54:48.985000
49,W_Nabellen incomplete dossiers,10789.0,2011-11-04T10:46:12.618000
49,W_Valideren aanvraag,10138.0,2011-11-04T12:09:47.086000
50,W_Afhandelen leads,11001.0,2011-10-03T07:36:33.795000
51,W_Afhandelen leads,10889.0,2011-10-03T07:37:07.261000
51,W_Completeren aanvraag,UNK,2011-10-03T11:58:22.015000
51,W_Completeren aanvraag,11201.0,2011-10-03T14:45:50.298000
51,W_Completeren aanvraag,10889.0,2011-10-03T14:51:51.267000
51,W_Nabellen offertes,11119.0,2011-10-10T16:44:19.632000
51,W_Nabellen offertes,11180.0,2011-10-12T14:22:54.425000
51,W_Nabellen offertes,11201.0,2011-10-13T18:00:48.827000
53,W_Afhandelen leads,10889.0,2011-10-03T07:35:23.133000
54,W_Completeren aanvraag,UNK,2011-10-03T08:43:52.429000
54,W_Nabellen offertes,UNK,2011-10-03T08:52:28.959000
54,W_Nabellen offertes,10939.0,2011-10-06T09:14:33.262000
54,W_Nabellen offertes,10899.0,2011-10-10T11:51:23.171000
54,W_Valideren aanvraag,10809.0,2011-10-12T13:54:05.047000
54,W_Valideren aanvraag,10809.0,2011-10-12T14:01:06.251000
55,W_Beoordelen fraude,10188.0,2011-10-03T09:00:29.974000
55,W_Beoordelen fraude,10188.0,2011-10-03T09:01:13.930000
55,W_Beoordelen fraude,10188.0,2011-10-03T09:19:30.719000
56,W_Afhandelen leads,10889.0,2011-10-03T07:30:25.912000
56,W_Completeren aanvraag,11180.0,2011-10-03T10:28:21.565000
56,W_Completeren aanvraag,11201.0,2011-10-03T14:08:25.794000
