CaseID,ActivityID,CompleteTimestamp
18,6,2014-05-25 19:58:38
18,1,2014-05-25 19:59:33
18,9,2014-05-25 21:27:00
18,1,2014-05-26 00:14:19
18,9,2014-05-26 13:00:00
18,9,2014-05-28 06:00:00
18,9,2014-05-28 14:00:00
18,9,2014-05-29 06:00:00
18,10,2014-05-29 12:00:00
18,15,2014-06-09 14:49:06
19,3,2014-07-24 07:37:32
19,5,2014-07-24 07:44:35
19,4,2014-07-24 07:44:56
19,9,2014-07-24 07:55:00
19,2,2014-07-24 07:55:00
19,8,2014-07-24 07:55:00
19,7,2014-07-24 11:39:24
19,6,2014-07-24 11:39:25
19,1,2014-07-24 11:41:44
19,9,2014-07-25 02:25:00
19,2,2014-07-25 02:25:00
19,2,2014-07-26 09:00:00
19,9,2014-07-26 09:00:00
19,9,2014-07-26 13:23:00
19,2,2014-07-27 06:00:00
19,9,2014-07-27 06:00:00
19,1,2014-07-28 11:30:00
19,2,2014-07-29 06:00:00
19,9,2014-07-29 06:00:00
19,9,2014-07-31 06:00:00
19,9,2014-08-02 06:00:00
19,2,2014-08-02 06:00:00
19,2,2014-08-05 06:00:00
19,9,2014-08-05 06:00:00
19,10,2014-08-09 09:00:00
20,3,2014-05-17 22:07:04
20,2,2014-05-17 22:21:00
20,9,2014-05-17 22:21:00
20,5,2014-05-17 22:32:52
20,4,2014-05-18 09:46:11
21,3,2014-10-08 19:41:35
21,5,2014-10-08 19:43:36
21,4,2014-10-08 19:44:23
21,7,2014-10-08 19:44:43
21,9,2014-10-08 19:53:00
21,2,2014-10-08 19:53:00
21,8,2014-10-08 19:53:00
21,6,2014-10-08 20:56:51
21,1,2014-10-09 00:10:07
21,2,2014-10-09 06:00:00
21,9,2014-10-09 06:00:00
22,3,2014-08-02 13:20:57
22,5,2014-08-02 13:47:53
22,4,2014-08-02 13:48:09
24,3,2014-10-02 15:31:45
24,5,2014-10-02 15:34:18
24,4,2014-10-02 15:34:37
24,7,2014-10-02 15:34:52
24,6,2014-10-02 15:34:56
24,2,2014-10-02 15:56:00
24,8,2014-10-02 15:56:00
24,9,2014-10-02 15:56:00
24,1,2014-10-02 19:04:47
24,9,2014-10-05 07:00:00
24,10,2014-10-05 15:00:00
26,3,2014-07-23 09:18:49
26,5,2014-07-23 09:45:10
26,4,2014-07-23 09:45:43
26,9,2014-07-23 09:47:00
26,2,2014-07-23 09:47:00
26,1,2014-07-23 12:09:34
26,9,2014-07-24 06:00:00
26,2,2014-07-24 06:00:00
26,10,2014-08-01 16:00:00
27,3,2014-05-20 17:22:09
27,5,2014-05-20 17:33:50
27,4,2014-05-20 17:34:09
27,2,2014-05-20 17:45:00
27,9,2014-05-20 17:45:00
27,8,2014-05-20 17:45:00
27,6,2014-05-20 22:33:08
27,7,2014-05-21 20:32:29
28,3,2014-05-16 15:11:45
28,5,2014-05-16 15:29:59
28,4,2014-05-16 15:30:10
28,2,2014-05-16 15:42:00
28,9,2014-05-16 15:42:00
28,1,2014-05-16 21:13:13
28,9,2014-05-17 06:00:00
28,2,2014-05-17 06:00:00
28,10,2014-05-17 14:00:00
29,3,2014-08-27 07:18:56
29,5,2014-08-27 07:28:07
29,4,2014-08-27 07:28:28
29,9,2014-08-27 09:13:00
29,1,2014-08-27 10:03:54
29,10,2014-08-28 14:00:00
29,15,2015-01-04 20:06:48
32,3,2014-04-04 10:36:40
32,5,2014-04-04 10:41:10
32,4,2014-04-04 10:41:35
32,9,2014-04-04 10:59:00
32,8,2014-04-04 10:59:00
32,2,2014-04-04 10:59:00
32,7,2014-04-04 11:00:34
32,6,2014-04-04 11:10:31
32,1,2014-04-04 11:51:17
32,2,2014-04-05 06:00:00
32,9,2014-04-05 06:00:00
32,2,2014-04-06 06:00:00
32,9,2014-04-06 06:00:00
32,2,2014-04-07 06:00:00
32,9,2014-04-07 06:00:00
32,9,2014-04-09 06:00:00
32,2,2014-04-09 06:00:00
32,9,2014-04-10 06:00:00
32,2,2014-04-10 06:00:00
32,9,2014-04-14 06:00:00
32,2,2014-04-14 06:00:00
32,10,2014-04-15 08:00:00
32,15,2014-05-16 13:37:49
33,3,2013-11-23 16:32:23
33,5,2013-11-23 16:37:21
33,4,2013-11-23 16:37:47
33,2,2013-11-23 17:02:00
33,8,2013-11-23 17:02:00
33,9,2013-11-23 17:02:00
33,7,2013-11-23 18:07:09
33,6,2013-11-23 18:07:22
33,9,2013-11-23 20:39:00
33,2,2013-11-23 20:39:00
33,8,2013-11-23 20:39:00
33,0,2013-11-23 21:05:51
33,9,2013-11-24 00:05:00
33,8,2013-11-24 00:05:00
33,9,2013-11-24 02:51:00
33,8,2013-11-24 06:00:00
33,9,2013-11-24 06:00:00
33,2,2013-11-24 06:00:00
33,8,2013-11-24 11:38:00
33,2,2013-11-24 11:38:00
33,9,2013-11-24 11:38:00
33,11,2013-11-24 17:16:00
34,3,2014-06-10 14:00:33
34,5,2014-06-10 14:05:28
34,4,2014-06-10 14:05:42
34,2,2014-06-10 14:15:00
34,8,2014-06-10 14:15:00
34,9,2014-06-10 14:15:00
34,7,2014-06-10 14:45:00
34,6,2014-06-10 14:45:01
35,3,2013-12-05 21:13:04
35,5,2013-12-05 21:15:17
35,4,2013-12-05 21:15:31
35,7,2013-12-05 21:15:51
35,6,2013-12-05 21:15:52
35,8,2013-12-05 21:29:00
35,9,2013-12-05 21:29:00
35,2,2013-12-05 21:29:00
35,1,2013-12-05 23:29:24
35,9,2013-12-07 10:00:00
35,2,2013-12-07 10:00:00
35,10,2013-12-09 09:15:00
36,3,2014-11-10 02:21:46
36,8,2014-11-10 02:32:00
36,2,2014-11-10 02:32:00
36,9,2014-11-10 02:32:00
36,5,2014-11-10 02:42:59
36,4,2014-11-10 02:43:15
36,7,2014-11-10 02:43:26
36,6,2014-11-10 03:00:00
36,1,2014-11-10 06:45:39
36,10,2014-11-15 12:00:00
37,3,2013-12-22 21:16:04
37,5,2013-12-22 21:34:29
37,4,2013-12-22 21:35:59
37,2,2013-12-22 21:44:00
37,9,2013-12-22 21:44:00
37,8,2013-12-22 21:44:00
37,6,2013-12-22 22:56:58
38,3,2014-02-26 20:41:19
38,5,2014-02-26 20:47:12
38,4,2014-02-26 20:47:31
38,9,2014-02-26 20:52:00
38,2,2014-02-26 20:52:00
38,8,2014-02-26 20:52:00
40,3,2014-02-23 02:21:21
40,5,2014-02-23 02:41:59
40,4,2014-02-23 02:59:36
40,9,2014-02-23 03:19:00
40,2,2014-02-23 03:19:00
40,8,2014-02-23 03:19:00
40,7,2014-02-23 05:24:05
40,6,2014-02-23 05:24:12
40,1,2014-02-23 05:29:29
40,9,2014-02-25 07:00:00
40,2,2014-02-25 07:00:00
40,1,2014-02-25 13:00:00
40,2,2014-02-28 07:00:00
40,9,2014-02-28 07:00:00
40,10,2014-02-28 10:30:00
41,3,2014-12-21 10:04:24
41,5,2014-12-21 10:17:19
41,2,2014-12-21 10:36:00
41,8,2014-12-21 10:36:00
41,9,2014-12-21 10:36:00
41,4,2014-12-21 11:15:45
41,7,2014-12-21 11:33:48
41,6,2014-12-21 11:33:55
41,1,2014-12-21 12:17:08
41,2,2014-12-24 07:00:00
41,2,2014-12-26 13:00:00
41,10,2014-12-26 17:00:00
42,3,2014-05-07 15:36:23
42,5,2014-05-07 16:04:39
42,4,2014-05-07 16:04:57
42,7,2014-05-07 16:05:17
42,6,2014-05-07 16:05:21
42,8,2014-05-07 16:10:00
42,2,2014-05-07 16:10:00
42,9,2014-05-07 16:10:00
42,1,2014-05-07 19:07:17
42,2,2014-05-09 07:00:00
42,9,2014-05-09 07:00:00
42,10,2014-05-12 08:00:00
42,15,2014-08-01 06:58:21
43,3,2014-12-17 19:21:03
43,5,2014-12-17 19:30:48
43,4,2014-12-17 19:31:03
43,9,2014-12-17 19:41:00
43,2,2014-12-17 19:41:00
43,8,2014-12-17 19:41:00
43,7,2014-12-17 21:56:00
43,6,2014-12-17 21:56:08
43,1,2014-12-17 21:57:45
43,2,2014-12-18 07:00:00
43,9,2014-12-18 07:00:00
43,10,2014-12-20 11:00:00
45,3,2014-04-23 08:08:21
45,5,2014-04-23 08:17:25
45,4,2014-04-23 08:17:38
45,2,2014-04-23 08:31:00
45,8,2014-04-23 08:31:00
45,9,2014-04-23 08:31:00
45,7,2014-04-23 11:44:53
45,6,2014-04-23 11:45:09
45,1,2014-04-23 11:45:51
45,1,2014-04-24 09:00:00
45,9,2014-04-26 06:00:00
45,2,2014-04-26 06:00:00
45,2,2014-04-28 06:00:00
45,10,2014-04-28 11:00:00
46,3,2015-02-07 14:14:13
46,5,2015-02-07 14:43:50
46,4,2015-02-07 14:45:17
46,9,2015-02-07 15:23:00
46,2,2015-02-07 15:23:00
47,3,2015-01-01 10:37:39
47,5,2015-01-01 10:59:08
47,4,2015-01-01 11:14:50
47,7,2015-01-01 11:15:30
47,9,2015-01-01 11:23:00
47,8,2015-01-01 11:23:00
47,2,2015-01-01 11:23:00
47,6,2015-01-01 15:49:03
47,1,2015-01-01 15:49:29
47,2,2015-01-01 17:12:00
47,9,2015-01-01 17:12:00
47,8,2015-01-01 17:12:00
47,8,2015-01-02 03:23:00
47,2,2015-01-02 03:23:00
47,9,2015-01-02 03:23:00
47,9,2015-01-03 06:00:00
47,2,2015-01-03 06:00:00
47,8,2015-01-03 06:00:00
47,14,2015-01-03 11:00:00
48,3,2015-02-02 01:03:30
48,5,2015-02-02 01:18:23
48,7,2015-02-02 01:50:35
48,4,2015-02-02 01:56:49
48,2,2015-02-02 02:20:00
48,8,2015-02-02 02:20:00
48,9,2015-02-02 02:20:00
48,6,2015-02-02 04:12:47
48,1,2015-02-02 04:16:58
48,9,2015-02-04 07:00:00
48,2,2015-02-04 07:00:00
48,10,2015-02-05 09:00:00
50,3,2014-02-21 10:37:38
50,5,2014-02-21 10:55:39
50,4,2014-02-21 10:55:54
50,9,2014-02-21 11:14:00
50,2,2014-02-21 11:14:00
50,8,2014-02-21 11:14:00
50,6,2014-02-21 15:12:28
50,7,2014-02-21 15:12:29
50,1,2014-02-21 15:14:48
50,9,2014-02-22 06:00:00
50,1,2014-02-23 12:00:10
50,2,2014-02-24 06:00:00
50,9,2014-02-24 06:00:00
50,10,2014-02-26 08:00:00
50,15,2014-10-31 14:35:09
51,2,2014-05-29 11:01:00
51,9,2014-05-29 11:01:00
51,8,2014-05-29 11:01:00
51,3,2014-05-29 11:32:21
51,5,2014-05-29 11:34:15
51,4,2014-05-29 11:52:53
51,6,2014-05-29 11:53:10
51,7,2014-05-29 11:53:10
52,3,2014-08-07 08:15:51
52,5,2014-08-07 08:38:14
52,4,2014-08-07 08:49:41
52,7,2014-08-07 08:49:58
52,9,2014-08-07 08:54:00
52,2,2014-08-07 08:54:00
52,8,2014-08-07 08:54:00
52,6,2014-08-07 09:01:43
52,1,2014-08-07 11:32:28
52,9,2014-08-10 06:00:00
52,2,2014-08-10 06:00:00
52,10,2014-08-10 17:00:00
52,15,2014-08-11 11:38:32
53,9,2014-10-21 06:52:00
53,2,2014-10-21 06:52:00
53,3,2014-10-21 19:54:28
53,5,2014-10-21 20:08:20
53,4,2014-10-21 20:08:33
53,7,2014-10-21 20:08:53
53,6,2014-10-21 20:15:42
53,2,2014-10-21 20:17:00
53,9,2014-10-21 20:17:00
53,8,2014-10-21 20:17:00
53,1,2014-10-21 22:03:53
53,9,2014-10-22 06:52:00
53,8,2014-10-22 06:52:00
53,1,2014-10-22 09:22:24
53,9,2014-10-24 06:00:00
53,2,2014-10-24 06:00:00
53,0,2014-10-25 11:12:06
53,8,2014-10-25 12:00:00
53,9,2014-10-25 12:00:00
53,2,2014-10-25 12:00:00
53,11,2014-10-25 13:30:00
56,3,2014-03-01 20:48:52
56,5,2014-03-01 21:10:53
56,4,2014-03-01 21:11:12
56,9,2014-03-01 21:19:00
56,8,2014-03-01 21:19:00
56,2,2014-03-01 21:19:00
56,6,2014-03-01 22:35:45
56,7,2014-03-01 22:35:48
56,1,2014-03-02 00:11:10
56,9,2014-03-02 07:00:00
56,2,2014-03-02 07:00:00
56,1,2014-03-02 13:00:00
56,2,2014-03-03 07:00:00
56,9,2014-03-03 07:00:00
56,1,2014-03-04 11:00:00
56,9,2014-03-04 13:00:00
56,2,2014-03-04 13:00:00
56,9,2014-03-06 07:36:00
56,2,2014-03-06 07:36:00
56,10,2014-03-06 10:30:00
57,3,2014-05-02 04:59:42
57,5,2014-05-02 05:07:44
57,4,2014-05-02 05:07:59
57,7,2014-05-02 05:08:16
57,8,2014-05-02 05:13:00
57,9,2014-05-02 05:13:00
57,2,2014-05-02 05:13:00
57,6,2014-05-02 05:15:00
57,2,2014-05-02 09:00:00
57,9,2014-05-02 09:00:00
57,1,2014-05-02 09:13:39
57,1,2014-05-03 09:00:00
57,2,2014-05-06 06:00:00
57,9,2014-05-06 06:00:00
57,10,2014-05-07 13:20:00
60,3,2014-11-22 04:43:13
60,5,2014-11-22 04:46:14
60,4,2014-11-22 04:46:26
60,9,2014-11-22 05:13:00
60,2,2014-11-22 05:13:00
60,8,2014-11-22 05:13:00
60,7,2014-11-22 05:15:13
60,6,2014-11-22 05:15:23
60,0,2014-11-22 06:16:17
60,8,2014-11-22 08:47:00
60,9,2014-11-22 11:48:00
60,2,2014-11-22 11:48:00
60,8,2014-11-22 18:43:00
60,2,2014-11-23 05:00:00
60,8,2014-11-23 05:00:00
60,9,2014-11-23 05:00:00
60,1,2014-11-23 11:30:00
60,2,2014-11-25 06:00:00
60,9,2014-11-27 06:00:00
60,2,2014-11-27 06:00:00
60,10,2014-11-28 11:45:00
61,3,2013-12-15 20:17:27
61,5,2013-12-15 20:18:49
61,4,2013-12-15 20:19:12
61,9,2013-12-15 20:29:00
61,2,2013-12-15 20:29:00
61,8,2013-12-15 20:29:00
61,6,2013-12-15 23:00:08
61,1,2013-12-15 23:04:16
61,7,2013-12-16 20:20:40
61,9,2013-12-17 07:00:00
61,2,2013-12-17 07:00:00
61,2,2013-12-20 07:00:00
61,9,2013-12-20 07:00:00
61,1,2013-12-20 12:18:53
61,1,2013-12-22 10:51:17
61,10,2013-12-26 10:00:00
61,15,2014-08-05 08:57:36
62,3,2014-11-24 09:14:01
62,5,2014-11-24 09:34:25
62,4,2014-11-24 09:43:06
62,7,2014-11-24 09:43:43
62,6,2014-11-24 09:43:50
62,2,2014-11-24 09:48:00
62,9,2014-11-24 09:48:00
62,8,2014-11-24 09:48:00
62,1,2014-11-24 13:07:57
62,2,2014-11-26 06:00:00
62,9,2014-11-26 06:00:00
62,10,2014-11-27 08:00:00
62,15,2015-03-27 09:29:21
64,3,2014-05-06 20:37:39
64,5,2014-05-06 20:45:31
64,4,2014-05-06 20:46:04
64,9,2014-05-06 21:06:00
64,2,2014-05-06 21:06:00
64,6,2014-05-06 23:05:18
64,1,2014-05-06 23:47:05
64,1,2014-05-07 09:23:11
64,1,2014-05-07 12:30:40
64,2,2014-05-08 06:00:00
64,10,2014-05-08 09:00:00
65,3,2014-06-25 06:44:52
65,5,2014-06-25 06:56:14
65,4,2014-06-25 06:57:01
65,8,2014-06-25 07:12:00
65,9,2014-06-25 07:12:00
65,2,2014-06-25 07:12:00
65,7,2014-06-25 09:00:54
65,6,2014-06-25 09:08:55
65,1,2014-06-25 13:09:55
65,9,2014-06-26 06:00:00
65,9,2014-06-27 06:00:00
65,2,2014-06-27 06:00:00
65,9,2014-07-02 06:00:00
65,2,2014-07-02 06:00:00
65,9,2014-07-06 06:00:00
65,2,2014-07-06 06:00:00
65,9,2014-07-06 12:00:00
65,2,2014-07-06 12:00:00
65,10,2014-07-10 08:00:00
65,15,2014-08-19 09:50:36
68,3,2014-02-27 09:52:15
68,5,2014-02-27 09:54:30
68,4,2014-02-27 09:54:46
68,2,2014-02-27 10:06:00
68,8,2014-02-27 10:06:00
68,9,2014-02-27 10:06:00
68,7,2014-02-27 13:17:53
68,6,2014-02-27 13:17:57
68,1,2014-02-27 13:18:52
68,9,2014-03-01 06:00:00
68,2,2014-03-01 06:00:00
68,2,2014-03-03 06:00:00
68,9,2014-03-03 06:00:00
68,2,2014-03-04 07:31:00
68,9,2014-03-04 07:31:00
68,9,2014-03-06 06:00:00
68,2,2014-03-06 06:00:00
68,2,2014-03-08 06:00:00
68,9,2014-03-08 06:00:00
68,9,2014-03-09 09:00:00
68,2,2014-03-09 09:00:00
68,2,2014-03-11 06:00:00
68,9,2014-03-11 06:00:00
68,2,2014-03-14 06:00:00
68,2,2014-03-15 06:00:00
68,10,2014-03-22 08:30:00
69,3,2014-09-06 13:22:52
69,5,2014-09-06 13:27:56
69,4,2014-09-06 13:28:35
69,2,2014-09-06 13:33:00
69,9,2014-09-06 13:33:00
69,1,2014-09-06 15:40:24
69,10,2014-09-09 10:35:00
71,3,2015-01-31 08:50:31
71,5,2015-01-31 08:54:49
71,4,2015-01-31 08:55:30
71,1,2015-01-31 13:20:52
71,0,2015-01-31 20:18:09
71,9,2015-01-31 20:49:00
71,2,2015-01-31 20:49:00
71,8,2015-01-31 20:49:00
71,9,2015-02-01 06:00:00
71,8,2015-02-01 06:00:00
71,2,2015-02-01 06:00:00
71,9,2015-02-02 06:00:00
71,2,2015-02-02 06:00:00
71,8,2015-02-02 06:00:00
71,1,2015-02-02 13:00:00
71,2,2015-02-03 07:00:00
71,9,2015-02-03 07:00:00
71,9,2015-02-05 13:00:00
71,2,2015-02-05 13:00:00
71,2,2015-02-09 14:06:00
71,9,2015-02-09 14:06:00
71,10,2015-02-14 09:30:00
73,3,2014-03-26 11:20:45
73,5,2014-03-26 11:43:59
73,4,2014-03-26 12:16:50
73,7,2014-03-26 12:17:13
73,6,2014-03-26 12:17:22
73,2,2014-03-26 12:24:00
73,9,2014-03-26 12:24:00
73,8,2014-03-26 12:24:00
73,1,2014-03-26 14:15:32
73,10,2014-03-29 10:00:00
73,15,2014-10-14 12:59:49
74,3,2014-08-02 12:17:41
74,5,2014-08-02 12:28:12
74,4,2014-08-02 12:44:55
74,7,2014-08-02 12:45:23
74,2,2014-08-02 12:51:00
74,8,2014-08-02 12:51:00
74,9,2014-08-02 12:51:00
74,6,2014-08-02 13:40:00
74,1,2014-08-02 15:00:52
74,2,2014-08-05 06:00:00
74,2,2014-08-08 06:00:00
74,2,2014-08-10 06:00:00
74,12,2014-08-15 11:00:00
75,3,2014-07-19 12:09:40
75,5,2014-07-19 12:41:22
75,4,2014-07-19 12:41:47
75,7,2014-07-19 12:42:47
75,9,2014-07-19 12:47:00
75,2,2014-07-19 12:47:00
75,8,2014-07-19 12:47:00
75,6,2014-07-19 14:39:30
75,1,2014-07-19 14:46:58
75,9,2014-07-21 06:00:00
75,2,2014-07-21 06:00:00
75,10,2014-07-22 10:30:00
75,15,2014-10-12 14:01:01
77,3,2013-11-13 13:11:53
77,5,2013-11-13 13:24:22
77,4,2013-11-13 13:24:50
77,2,2013-11-13 13:32:00
77,8,2013-11-13 13:32:00
77,9,2013-11-13 13:32:00
77,7,2013-11-13 16:38:28
77,6,2013-11-13 16:38:32
77,1,2013-11-13 16:39:29
77,2,2013-11-14 06:00:00
77,9,2013-11-14 06:00:00
77,8,2013-11-14 06:00:00
77,1,2013-11-14 10:16:03
77,2,2013-11-16 07:00:00
77,9,2013-11-16 07:00:00
77,10,2013-11-18 10:30:00
79,3,2014-08-19 18:04:00
79,5,2014-08-19 18:50:41
79,2,2014-08-19 19:02:00
79,9,2014-08-19 19:02:00
79,8,2014-08-19 19:02:00
79,4,2014-08-19 21:06:23
79,7,2014-08-19 21:06:42
79,6,2014-08-19 21:06:43
79,1,2014-08-19 21:07:36
79,2,2014-08-21 06:00:00
79,9,2014-08-21 06:00:00
79,9,2014-08-22 06:00:00
79,2,2014-08-22 06:00:00
79,2,2014-08-25 06:00:00
79,9,2014-08-25 06:00:00
79,10,2014-08-26 10:00:00
79,15,2014-11-28 08:00:33
80,3,2014-05-25 10:30:39
80,5,2014-05-25 10:45:56
80,4,2014-05-25 10:46:19
80,9,2014-05-25 11:24:00
80,2,2014-05-25 11:24:00
80,8,2014-05-25 11:24:00
81,3,2014-01-15 18:56:31
81,5,2014-01-15 18:59:12
81,4,2014-01-15 18:59:23
81,8,2014-01-15 19:49:00
81,2,2014-01-15 19:49:00
81,9,2014-01-15 19:49:00
81,6,2014-01-16 00:51:36
