caseid,task,user,end_timestamp
24,A_SUBMITTED,112,2011-10-01T13:15:17.454000
24,A_PARTLYSUBMITTED,112,2011-10-01T13:15:17.785000
24,A_PREACCEPTED,112,2011-10-01T13:15:57.085000
24,A_ACCEPTED,11019,2011-10-01T13:56:34.697000
24,A_FINALIZED,11019,2011-10-01T14:01:43.413000
24,A_APPROVED,10972,2011-10-14T13:41:03.384000
24,A_ACTIVATED,10972,2011-10-14T13:41:03.384000
24,A_REGISTERED,10972,2011-10-14T13:41:03.384000
25,A_SUBMITTED,112,2011-10-01T14:09:22.741000
25,A_PARTLYSUBMITTED,112,2011-10-01T14:09:23.366000
25,A_DECLINED,10939,2011-10-01T14:38:40.609000
26,A_SUBMITTED,112,2011-10-01T14:12:02.338000
26,A_PARTLYSUBMITTED,112,2011-10-01T14:12:02.437000
26,A_PREACCEPTED,112,2011-10-01T14:12:45.054000
26,A_CANCELLED,11180,2011-10-06T18:52:10.659000
27,A_SUBMITTED,112,2011-10-01T14:34:46.838000
27,A_PARTLYSUBMITTED,112,2011-10-01T14:34:46.971000
27,A_DECLINED,112,2011-10-01T14:35:23.337000
28,A_SUBMITTED,112,2011-10-01T14:39:55.798000
28,A_PARTLYSUBMITTED,112,2011-10-01T14:39:55.898000
28,A_DECLINED,112,2011-10-01T14:40:31.075000
29,A_SUBMITTED,112,2011-10-01T14:59:00.006000
29,A_PARTLYSUBMITTED,112,2011-10-01T14:59:00.116000
29,A_PREACCEPTED,112,2011-10-01T14:59:31.819000
29,A_DECLINED,10913,2011-10-03T08:38:00.941000
30,A_SUBMITTED,112,2011-10-01T15:49:31.297000
30,A_PARTLYSUBMITTED,112,2011-10-01T15:49:31.470000
30,A_DECLINED,10971,2011-10-03T07:04:53.732000
32,A_SUBMITTED,112,2011-10-01T17:05:56.898000
32,A_PARTLYSUBMITTED,112,2011-10-01T17:05:57.032000
32,A_PREACCEPTED,112,2011-10-01T17:06:42.529000
32,A_ACCEPTED,11122,2011-10-04T15:35:26.509000
32,A_FINALIZED,11122,2011-10-04T15:37:27.175000
32,A_APPROVED,10609,2011-11-15T11:50:28.812000
32,A_ACTIVATED,10609,2011-11-15T11:50:28.812000
32,A_REGISTERED,10609,2011-11-15T11:50:28.812000
34,A_SUBMITTED,112,2011-10-01T17:14:15.425000
34,A_PARTLYSUBMITTED,112,2011-10-01T17:14:15.570000
34,A_PREACCEPTED,112,2011-10-01T17:14:57.921000
34,A_ACCEPTED,11120,2011-10-03T07:25:01.529000
34,A_FINALIZED,11120,2011-10-03T07:26:10.576000
34,A_APPROVED,10609,2011-10-10T12:22:35.594000
34,A_ACTIVATED,10609,2011-10-10T12:22:35.595000
34,A_REGISTERED,10609,2011-10-10T12:22:35.595000
36,A_SUBMITTED,112,2011-10-01T18:19:11.828000
36,A_PARTLYSUBMITTED,112,2011-10-01T18:19:12.321000
36,A_PREACCEPTED,112,2011-10-01T18:19:54.267000
36,A_ACCEPTED,11001,2011-10-03T09:07:36.401000
36,A_FINALIZED,11001,2011-10-03T09:15:53.537000
36,A_CANCELLED,11201,2011-10-10T15:23:53.999000
37,A_SUBMITTED,112,2011-10-01T18:27:34.477000
37,A_PARTLYSUBMITTED,112,2011-10-01T18:27:34.604000
37,A_PREACCEPTED,112,2011-10-01T18:28:25.400000
37,A_DECLINED,11121,2011-10-04T16:30:26.808000
38,A_SUBMITTED,112,2011-10-01T18:35:21.093000
38,A_PARTLYSUBMITTED,112,2011-10-01T18:35:21.250000
38,A_DECLINED,10971,2011-10-03T07:07:15.922000
40,A_SUBMITTED,112,2011-10-01T19:24:58.958000
40,A_PARTLYSUBMITTED,112,2011-10-01T19:24:59.087000
40,A_DECLINED,112,2011-10-01T19:25:39.809000
42,A_SUBMITTED,112,2011-10-01T21:01:43.529000
42,A_PARTLYSUBMITTED,112,2011-10-01T21:01:43.659000
42,A_PREACCEPTED,10971,2011-10-03T07:10:50.414000
42,A_DECLINED,11120,2011-10-03T09:15:44.308000
44,A_SUBMITTED,112,2011-10-01T23:39:06.969000
44,A_PARTLYSUBMITTED,112,2011-10-01T23:39:07.143000
44,A_DECLINED,112,2011-10-01T23:39:50.227000
45,A_SUBMITTED,112,2011-10-02T07:23:29.387000
45,A_PARTLYSUBMITTED,112,2011-10-02T07:23:30.428000
45,A_PREACCEPTED,112,2011-10-02T07:24:07.672000
45,A_ACCEPTED,11120,2011-10-03T07:52:09.477000
45,A_FINALIZED,11120,2011-10-03T07:57:31.959000
45,A_DECLINED,10138,2011-10-13T07:36:21.589000
46,A_SUBMITTED,112,2011-10-02T07:39:10.811000
46,A_PARTLYSUBMITTED,112,2011-10-02T07:39:11.156000
46,A_PREACCEPTED,11001,2011-10-03T07:44:48.146000
46,A_DECLINED,10889,2011-10-03T12:39:21.720000
48,A_SUBMITTED,112,2011-10-02T07:54:39.910000
48,A_PARTLYSUBMITTED,112,2011-10-02T07:54:40.096000
48,A_DECLINED,112,2011-10-02T07:55:24.609000
49,A_SUBMITTED,112,2011-10-02T08:20:29.934000
49,A_PARTLYSUBMITTED,112,2011-10-02T08:20:30.257000
49,A_PREACCEPTED,112,2011-10-02T08:21:19.745000
49,A_ACCEPTED,11180,2011-10-03T08:29:10.054000
49,A_FINALIZED,11180,2011-10-03T08:35:59.279000
49,A_CANCELLED,10861,2011-10-18T12:12:43.701000
51,A_SUBMITTED,112,2011-10-02T08:57:22.698000
51,A_PARTLYSUBMITTED,112,2011-10-02T08:57:22.834000
51,A_PREACCEPTED,112,2011-10-02T08:57:55.586000
51,A_CANCELLED,11001,2011-10-04T11:59:20.474000
52,A_SUBMITTED,112,2011-10-02T09:03:26.715000
52,A_PARTLYSUBMITTED,112,2011-10-02T09:03:26.880000
52,A_PREACCEPTED,112,2011-10-02T09:04:15.143000
52,A_ACCEPTED,11201,2011-10-03T11:15:57.387000
52,A_FINALIZED,11201,2011-10-03T11:19:45.999000
52,A_APPROVED,10629,2011-10-11T12:57:01.617000
52,A_REGISTERED,10629,2011-10-11T12:57:01.618000
52,A_ACTIVATED,10629,2011-10-11T12:57:01.618000
53,A_SUBMITTED,112,2011-10-02T09:26:19.626000
53,A_PARTLYSUBMITTED,112,2011-10-02T09:26:19.830000
53,A_PREACCEPTED,112,2011-10-02T09:27:03.893000
53,A_ACCEPTED,11202,2011-10-03T08:19:34.187000
53,A_FINALIZED,11202,2011-10-03T08:22:05.122000
53,A_DECLINED,10138,2011-10-12T08:52:11.073000
54,A_SUBMITTED,112,2011-10-02T09:30:23.255000
54,A_PARTLYSUBMITTED,112,2011-10-02T09:30:23.480000
54,A_DECLINED,112,2011-10-02T09:31:03.048000
55,A_SUBMITTED,112,2011-10-02T09:33:24.421000
55,A_PARTLYSUBMITTED,112,2011-10-02T09:33:24.513000
55,A_DECLINED,112,2011-10-02T09:33:58.511000
56,A_SUBMITTED,112,2011-10-02T09:45:33.566000
56,A_PARTLYSUBMITTED,112,2011-10-02T09:45:33.735000
56,A_DECLINED,11001,2011-10-03T07:26:32.970000
57,A_SUBMITTED,112,2011-10-02T09:47:41.502000
57,A_PARTLYSUBMITTED,112,2011-10-02T09:47:41.673000
57,A_PREACCEPTED,11001,2011-10-03T07:28:42.373000
57,A_ACCEPTED,11120,2011-10-03T10:32:19.576000
57,A_FINALIZED,11120,2011-10-03T10:37:05.899000
57,A_CANCELLED,11120,2011-10-10T14:43:52.976000
58,A_SUBMITTED,112,2011-10-02T10:04:39.114000
58,A_PARTLYSUBMITTED,112,2011-10-02T10:04:39.282000
58,A_DECLINED,11001,2011-10-03T07:30:06.421000
60,A_SUBMITTED,112,2011-10-02T10:24:18.960000
60,A_PARTLYSUBMITTED,112,2011-10-02T10:24:19.105000
60,A_PREACCEPTED,112,2011-10-02T10:25:03.587000
60,A_ACCEPTED,11180,2011-10-03T08:18:03.812000
60,A_FINALIZED,11180,2011-10-03T08:21:41.574000
60,A_DECLINED,10609,2011-10-26T06:07:33.910000
62,A_SUBMITTED,112,2011-10-02T11:10:37.309000
62,A_PARTLYSUBMITTED,112,2011-10-02T11:10:37.753000
62,A_DECLINED,112,2011-10-02T11:10:40.672000
64,A_SUBMITTED,112,2011-10-02T11:24:15.505000
64,A_PARTLYSUBMITTED,112,2011-10-02T11:24:15.703000
64,A_PREACCEPTED,11001,2011-10-03T07:31:45.662000
64,A_ACCEPTED,11201,2011-10-03T11:58:18.374000
64,A_FINALIZED,11201,2011-10-03T12:00:45.550000
64,A_APPROVED,10138,2011-11-04T12:09:38.785000
64,A_REGISTERED,10138,2011-11-04T12:09:38.785000
64,A_ACTIVATED,10138,2011-11-04T12:09:38.786000
65,A_SUBMITTED,112,2011-10-02T11:46:35.860000
65,A_PARTLYSUBMITTED,112,2011-10-02T11:46:36.033000
65,A_DECLINED,112,2011-10-02T11:46:38.055000
66,A_SUBMITTED,112,2011-10-02T11:52:34.123000
66,A_PARTLYSUBMITTED,112,2011-10-02T11:52:34.218000
66,A_DECLINED,112,2011-10-02T11:53:12.968000
67,A_SUBMITTED,112,2011-10-02T12:42:12.094000
67,A_PARTLYSUBMITTED,112,2011-10-02T12:42:14.078000
67,A_DECLINED,11001,2011-10-03T07:36:30.650000
69,A_SUBMITTED,112,2011-10-02T14:03:10.035000
69,A_PARTLYSUBMITTED,112,2011-10-02T14:03:10.190000
69,A_DECLINED,112,2011-10-02T14:03:50.333000
71,A_SUBMITTED,112,2011-10-02T14:12:08.647000
71,A_PARTLYSUBMITTED,112,2011-10-02T14:12:08.808000
71,A_DECLINED,10889,2011-10-03T07:33:41.954000
72,A_SUBMITTED,112,2011-10-02T14:52:36.497000
72,A_PARTLYSUBMITTED,112,2011-10-02T14:52:36.702000
72,A_DECLINED,10889,2011-10-03T07:35:18.794000
74,A_SUBMITTED,112,2011-10-02T15:17:43.476000
74,A_PARTLYSUBMITTED,112,2011-10-02T15:17:43.673000
74,A_DECLINED,112,2011-10-02T15:18:26.119000
75,A_SUBMITTED,112,2011-10-02T15:18:05.023000
75,A_PARTLYSUBMITTED,112,2011-10-02T15:18:05.154000
75,A_PREACCEPTED,112,2011-10-02T15:18:41.088000
75,A_ACCEPTED,11202,2011-10-03T08:33:01.862000
75,A_FINALIZED,11202,2011-10-03T08:43:47.996000
75,A_ACTIVATED,10809,2011-10-12T14:00:58.540000
75,A_APPROVED,10809,2011-10-12T14:00:58.540000
75,A_REGISTERED,10809,2011-10-12T14:00:58.540000
76,A_SUBMITTED,112,2011-10-02T15:45:59.197000
76,A_PARTLYSUBMITTED,112,2011-10-02T15:45:59.609000
76,A_DECLINED,10188,2011-10-03T09:19:27.123000
77,A_SUBMITTED,112,2011-10-02T15:55:10.791000
77,A_PARTLYSUBMITTED,112,2011-10-02T15:55:11.029000
77,A_PREACCEPTED,10889,2011-10-03T07:30:24.864000
77,A_CANCELLED,11202,2011-10-04T10:04:00.531000
78,A_SUBMITTED,112,2011-10-02T15:56:36.477000
78,A_PARTLYSUBMITTED,112,2011-10-02T15:56:36.709000
78,A_DECLINED,112,2011-10-02T15:57:17.598000
79,A_SUBMITTED,112,2011-10-02T16:00:06.036000
79,A_PARTLYSUBMITTED,112,2011-10-02T16:00:06.117000
79,A_PREACCEPTED,10889,2011-10-03T07:28:16.702000
79,A_DECLINED,11120,2011-10-03T10:23:39.771000
80,A_SUBMITTED,112,2011-10-02T16:30:01.576000
80,A_PARTLYSUBMITTED,112,2011-10-02T16:30:01.801000
80,A_PREACCEPTED,112,2011-10-02T16:30:55.846000
80,A_ACCEPTED,11180,2011-10-03T13:23:23.782000
80,A_FINALIZED,11180,2011-10-03T13:29:05.426000
80,A_REGISTERED,10972,2011-11-29T08:27:25.615000
80,A_APPROVED,10972,2011-11-29T08:27:25.615000
80,A_ACTIVATED,10972,2011-11-29T08:27:25.615000
81,A_SUBMITTED,112,2011-10-02T17:27:33.681000
81,A_PARTLYSUBMITTED,112,2011-10-02T17:27:33.833000
81,A_DECLINED,112,2011-10-02T17:28:11.792000
82,A_SUBMITTED,112,2011-10-02T18:05:03.216000
82,A_PARTLYSUBMITTED,112,2011-10-02T18:05:03.493000
82,A_DECLINED,10889,2011-10-03T07:29:04.948000
84,A_SUBMITTED,112,2011-10-02T19:08:02.233000
84,A_PARTLYSUBMITTED,112,2011-10-02T19:08:02.321000
84,A_PREACCEPTED,112,2011-10-02T19:08:42.664000
84,A_ACCEPTED,11119,2011-10-03T16:48:40.164000
84,A_FINALIZED,11119,2011-10-03T16:51:13.204000
84,A_APPROVED,10138,2011-10-14T06:30:21.631000
84,A_REGISTERED,10138,2011-10-14T06:30:21.632000
84,A_ACTIVATED,10138,2011-10-14T06:30:21.632000
86,A_SUBMITTED,112,2011-10-02T20:51:17.311000
86,A_PARTLYSUBMITTED,112,2011-10-02T20:51:17.504000
86,A_PREACCEPTED,112,2011-10-02T20:51:56.959000
86,A_ACCEPTED,11180,2011-10-03T08:47:41.700000
86,A_FINALIZED,11180,2011-10-03T08:53:05.133000
86,A_CANCELLED,112,2011-11-03T08:15:22.602000
87,A_SUBMITTED,112,2011-10-02T21:12:15.825000
87,A_PARTLYSUBMITTED,112,2011-10-02T21:12:16.091000
87,A_PREACCEPTED,10889,2011-10-03T07:21:49.886000
87,A_ACCEPTED,11169,2011-10-04T10:21:08.833000
87,A_FINALIZED,11169,2011-10-04T10:24:38.968000
87,A_DECLINED,10629,2011-10-31T13:33:55.453000
89,A_SUBMITTED,112,2011-10-02T21:15:19.164000
89,A_PARTLYSUBMITTED,112,2011-10-02T21:15:19.392000
89,A_PREACCEPTED,112,2011-10-02T21:16:01.512000
89,A_ACCEPTED,10971,2011-10-04T07:19:20.744000
89,A_FINALIZED,10971,2011-10-04T07:20:00.182000
89,A_APPROVED,10972,2011-11-29T14:05:21.679000
89,A_REGISTERED,10972,2011-11-29T14:05:21.679000
89,A_ACTIVATED,10972,2011-11-29T14:05:21.680000
90,A_SUBMITTED,112,2011-10-02T21:18:42.230000
90,A_PARTLYSUBMITTED,112,2011-10-02T21:18:42.415000
90,A_PREACCEPTED,112,2011-10-02T21:19:15.987000
90,A_CANCELLED,112,2011-11-02T08:15:12.217000
91,A_SUBMITTED,112,2011-10-02T21:19:50.916000
91,A_PARTLYSUBMITTED,112,2011-10-02T21:19:51.019000
91,A_DECLINED,10889,2011-10-03T07:22:20.089000
93,A_SUBMITTED,112,2011-10-03T06:09:57.959000
93,A_PARTLYSUBMITTED,112,2011-10-03T06:10:00.889000
93,A_PREACCEPTED,112,2011-10-03T06:10:43.773000
93,A_ACCEPTED,10913,2011-10-03T09:31:50.715000
93,A_FINALIZED,10913,2011-10-03T09:35:26.248000
93,A_APPROVED,10972,2011-10-11T12:01:47.102000
93,A_ACTIVATED,10972,2011-10-11T12:01:47.103000
93,A_REGISTERED,10972,2011-10-11T12:01:47.103000
94,A_SUBMITTED,112,2011-10-03T07:30:51.798000
94,A_PARTLYSUBMITTED,112,2011-10-03T07:30:53.468000
94,A_PREACCEPTED,112,2011-10-03T07:31:43.960000
94,A_ACCEPTED,11180,2011-10-03T10:33:59.665000
94,A_FINALIZED,11180,2011-10-03T10:36:32.208000
94,A_CANCELLED,11119,2011-10-10T15:27:02.781000
97,A_SUBMITTED,112,2011-10-03T08:07:17.625000
97,A_PARTLYSUBMITTED,112,2011-10-03T08:07:17.963000
97,A_DECLINED,112,2011-10-03T08:07:55.409000
98,A_SUBMITTED,112,2011-10-03T08:33:48.189000
98,A_PARTLYSUBMITTED,112,2011-10-03T08:33:49.063000
98,A_DECLINED,112,2011-10-03T08:34:40.360000
100,A_SUBMITTED,112,2011-10-03T08:39:02.381000
100,A_PARTLYSUBMITTED,112,2011-10-03T08:39:02.675000
100,A_PREACCEPTED,10971,2011-10-03T08:42:58.532000
100,A_ACCEPTED,10971,2011-10-03T08:46:13.686000
100,A_FINALIZED,10971,2011-10-03T08:47:16.213000
100,A_CANCELLED,112,2011-11-03T08:15:19.801000
104,A_SUBMITTED,112,2011-10-03T09:06:41.562000
104,A_PARTLYSUBMITTED,112,2011-10-03T09:06:41.892000
104,A_PREACCEPTED,112,2011-10-03T09:07:29.653000
104,A_ACCEPTED,11120,2011-10-03T12:27:39.594000
104,A_FINALIZED,11120,2011-10-03T12:29:07.266000
104,A_CANCELLED,11181,2011-10-18T15:35:53.865000
105,A_SUBMITTED,112,2011-10-03T09:19:52.727000
105,A_PARTLYSUBMITTED,112,2011-10-03T09:19:52.968000
105,A_DECLINED,11001,2011-10-03T10:12:54.332000
106,A_SUBMITTED,112,2011-10-03T09:21:10.598000
106,A_PARTLYSUBMITTED,112,2011-10-03T09:21:11.095000
106,A_PREACCEPTED,112,2011-10-03T09:21:49.604000
106,A_ACCEPTED,11180,2011-10-03T12:20:37.954000
106,A_FINALIZED,11180,2011-10-03T12:24:15.999000
106,A_CANCELLED,10912,2011-10-17T09:35:04.381000
108,A_SUBMITTED,112,2011-10-03T09:48:34.346000
108,A_PARTLYSUBMITTED,112,2011-10-03T09:48:34.669000
108,A_PREACCEPTED,11001,2011-10-03T10:16:25.132000
108,A_DECLINED,11201,2011-10-03T12:45:57.620000
109,A_SUBMITTED,112,2011-10-03T09:52:28.134000
109,A_PARTLYSUBMITTED,112,2011-10-03T09:52:28.479000
109,A_DECLINED,11001,2011-10-03T10:18:12.540000
110,A_SUBMITTED,112,2011-10-03T09:55:53.417000
110,A_PARTLYSUBMITTED,112,2011-10-03T09:55:53.782000
110,A_PREACCEPTED,112,2011-10-03T09:56:38.017000
110,A_ACCEPTED,11200,2011-10-06T18:11:02.527000
110,A_FINALIZED,11200,2011-10-06T18:13:47.903000
110,A_CANCELLED,11201,2011-11-04T16:47:03.107000
111,A_SUBMITTED,112,2011-10-03T10:01:34.104000
111,A_PARTLYSUBMITTED,112,2011-10-03T10:01:34.462000
111,A_DECLINED,112,2011-10-03T10:02:19.021000
112,A_SUBMITTED,112,2011-10-03T10:02:51.303000
112,A_PARTLYSUBMITTED,112,2011-10-03T10:02:51.651000
112,A_PREACCEPTED,112,2011-10-03T10:03:33.902000
112,A_ACCEPTED,11119,2011-10-03T15:41:47.164000
112,A_FINALIZED,11119,2011-10-03T15:43:36.175000
112,A_APPROVED,10809,2011-10-18T09:06:51.085000
112,A_ACTIVATED,10809,2011-10-18T09:06:51.085000
112,A_REGISTERED,10809,2011-10-18T09:06:51.085000
115,A_SUBMITTED,112,2011-10-03T10:15:14.680000
115,A_PARTLYSUBMITTED,112,2011-10-03T10:15:15.105000
115,A_PREACCEPTED,112,2011-10-03T10:16:08.016000
115,A_ACCEPTED,10809,2011-10-03T10:18:07.642000
115,A_FINALIZED,10809,2011-10-03T10:18:43.014000
115,A_REGISTERED,10809,2011-10-18T08:10:34.706000
115,A_APPROVED,10809,2011-10-18T08:10:34.706000
115,A_ACTIVATED,10809,2011-10-18T08:10:34.706000
116,A_SUBMITTED,112,2011-10-03T10:25:48.444000
116,A_PARTLYSUBMITTED,112,2011-10-03T10:25:48.902000
116,A_PREACCEPTED,112,2011-10-03T10:26:26.853000
116,A_DECLINED,10779,2011-10-03T10:27:50.930000
117,A_SUBMITTED,112,2011-10-03T10:27:32.920000
117,A_PARTLYSUBMITTED,112,2011-10-03T10:27:33.199000
117,A_DECLINED,11001,2011-10-03T11:29:29.222000
118,A_SUBMITTED,112,2011-10-03T10:35:21.256000
118,A_PARTLYSUBMITTED,112,2011-10-03T10:35:21.604000
118,A_DECLINED,112,2011-10-03T10:36:00.186000
120,A_SUBMITTED,112,2011-10-03T10:55:00.597000
120,A_PARTLYSUBMITTED,112,2011-10-03T10:55:01.150000
120,A_PREACCEPTED,112,2011-10-03T10:55:57.300000
120,A_ACCEPTED,11201,2011-10-03T12:24:58.446000
120,A_FINALIZED,11201,2011-10-03T12:28:02.886000
120,A_APPROVED,10609,2011-12-13T08:44:17.641000
120,A_ACTIVATED,10609,2011-12-13T08:44:17.641000
120,A_REGISTERED,10609,2011-12-13T08:44:17.641000
121,A_SUBMITTED,112,2011-10-03T10:59:32.674000
121,A_PARTLYSUBMITTED,112,2011-10-03T10:59:32.851000
121,A_DECLINED,112,2011-10-03T11:00:16.462000
122,A_SUBMITTED,112,2011-10-03T11:01:28.216000
122,A_PARTLYSUBMITTED,112,2011-10-03T11:01:28.605000
122,A_DECLINED,112,2011-10-03T11:02:25.348000
123,A_SUBMITTED,112,2011-10-03T11:05:44.225000
123,A_PARTLYSUBMITTED,112,2011-10-03T11:05:44.642000
123,A_PREACCEPTED,11001,2011-10-03T11:26:35.515000
123,A_ACCEPTED,10880,2011-10-03T15:21:17.918000
123,A_FINALIZED,10880,2011-10-03T15:22:31.395000
123,A_DECLINED,10809,2011-10-13T14:28:38.756000
124,A_SUBMITTED,112,2011-10-03T11:18:01.581000
124,A_PARTLYSUBMITTED,112,2011-10-03T11:18:01.832000
124,A_DECLINED,11001,2011-10-03T11:37:12.747000
125,A_SUBMITTED,112,2011-10-03T11:22:34.340000
125,A_PARTLYSUBMITTED,112,2011-10-03T11:22:34.562000
125,A_DECLINED,11001,2011-10-03T11:31:11.922000
126,A_SUBMITTED,112,2011-10-03T11:23:45.900000
126,A_PARTLYSUBMITTED,112,2011-10-03T11:23:54.485000
126,A_PREACCEPTED,112,2011-10-03T11:24:40.730000
126,A_ACCEPTED,11180,2011-10-03T14:02:14.401000
126,A_FINALIZED,11180,2011-10-03T14:10:35.933000
126,A_REGISTERED,10972,2011-10-17T18:11:18.064000
126,A_ACTIVATED,10972,2011-10-17T18:11:18.064000
126,A_APPROVED,10972,2011-10-17T18:11:18.064000
128,A_SUBMITTED,112,2011-10-03T11:26:26.927000
128,A_PARTLYSUBMITTED,112,2011-10-03T11:26:27.154000
128,A_PREACCEPTED,112,2011-10-03T11:27:03.575000
128,A_ACCEPTED,10809,2011-10-03T12:30:47.140000
128,A_FINALIZED,10809,2011-10-03T12:31:15.008000
128,A_APPROVED,10809,2011-10-04T08:17:26.249000
128,A_REGISTERED,10809,2011-10-04T08:17:26.249000
