caseid,task,user,end_timestamp
83,O_SENT,10982,2011-10-04T08:15:11.467000
83,O_SENT_BACK,10629,2011-10-05T07:23:23.632000
83,O_CANCELLED,10982,2011-10-06T14:36:34.141000
83,O_SELECTED,10982,2011-10-06T14:36:34.141000
83,O_CREATED,10982,2011-10-06T14:36:35.569000
83,O_SENT,10982,2011-10-06T14:36:35.630000
83,O_SENT_BACK,10789,2011-10-07T07:43:24.080000
83,O_ACCEPTED,10629,2011-10-07T12:24:37.815000
84,O_SELECTED,10971,2011-10-04T08:25:13.158000
84,O_CREATED,10971,2011-10-04T08:25:14.219000
84,O_SENT,10971,2011-10-04T08:25:14.240000
84,O_SENT_BACK,10899,2011-10-10T10:57:47.355000
84,O_ACCEPTED,10138,2011-10-21T08:37:06.399000
85,O_SELECTED,11200,2011-10-04T09:38:25.684000
85,O_CREATED,11200,2011-10-04T09:38:27.527000
85,O_SENT,11200,2011-10-04T09:38:27.553000
85,O_CANCELLED,11200,2011-10-04T09:39:46.125000
85,O_SELECTED,11200,2011-10-04T09:39:46.125000
85,O_CREATED,11200,2011-10-04T09:39:47.027000
85,O_SENT,11200,2011-10-04T09:39:47.052000
85,O_CANCELLED,11180,2011-10-24T12:57:59.944000
86,O_SELECTED,11200,2011-10-04T11:05:04.899000
86,O_CREATED,11200,2011-10-04T11:05:05.787000
86,O_SENT,11200,2011-10-04T11:05:05.817000
86,O_SENT_BACK,10789,2011-10-21T08:19:39.661000
86,O_CANCELLED,10609,2011-10-27T07:54:08.080000
86,O_SELECTED,10609,2011-10-27T07:54:08.080000
86,O_CREATED,10609,2011-10-27T07:54:09.926000
86,O_SENT,10609,2011-10-27T07:54:09.959000
86,O_SENT_BACK,11029,2011-11-07T09:16:17.516000
86,O_DECLINED,10609,2011-11-07T10:34:20.520000
87,O_SELECTED,11200,2011-10-04T10:26:48.081000
87,O_CREATED,11200,2011-10-04T10:26:49.384000
87,O_SENT,11200,2011-10-04T10:26:49.451000
87,O_SELECTED,10909,2011-10-13T10:32:26.833000
87,O_CANCELLED,10909,2011-10-13T10:32:26.833000
87,O_CREATED,10909,2011-10-13T10:32:28.419000
87,O_SENT,10909,2011-10-13T10:32:28.447000
87,O_CANCELLED,10861,2011-10-20T18:03:51.463000
88,O_SELECTED,10859,2011-10-04T13:10:38.445000
88,O_CREATED,10859,2011-10-04T13:10:39.405000
88,O_SENT,10859,2011-10-04T13:10:39.476000
88,O_CANCELLED,10862,2011-10-15T10:36:22.917000
89,O_SELECTED,11001,2011-10-04T11:36:31.265000
89,O_CREATED,11001,2011-10-04T11:36:32.412000
89,O_SENT,11001,2011-10-04T11:36:32.436000
89,O_CANCELLED,11001,2011-10-04T11:37:55.054000
89,O_SELECTED,11001,2011-10-04T11:37:55.054000
89,O_CREATED,11001,2011-10-04T11:37:56.429000
89,O_SENT,11001,2011-10-04T11:37:56.468000
89,O_SENT_BACK,10899,2011-10-10T10:59:24.052000
89,O_SELECTED,10138,2011-10-12T08:07:32.157000
89,O_CANCELLED,10138,2011-10-12T08:07:32.157000
89,O_CREATED,10138,2011-10-12T08:08:19.698000
89,O_SENT,10138,2011-10-12T08:08:19.730000
89,O_ACCEPTED,10138,2011-10-12T08:10:05.683000
