CaseID,ActivityID,CompleteTimestamp
98,4,2011-10-19 18:41:51
98,4,2011-10-20 17:54:58
98,4,2011-10-28 18:52:36
98,4,2011-10-31 18:25:06
98,4,2011-11-02 18:10:12
98,4,2011-11-03 08:15:29
99,2,2011-10-03 13:46:51
99,2,2011-10-03 14:23:16
99,4,2011-10-03 14:28:05
99,4,2011-10-04 10:25:51
99,4,2011-10-04 10:28:50
99,4,2011-10-11 09:03:14
99,5,2011-10-14 13:06:18
99,3,2011-10-14 17:36:25
99,3,2011-10-14 18:20:03
99,3,2011-10-17 15:01:38
99,3,2011-10-17 15:02:10
99,3,2011-10-17 15:35:48
99,3,2011-10-20 08:33:35
99,3,2011-10-21 07:53:55
99,5,2011-10-21 08:32:17
99,5,2011-10-21 08:36:36
100,2,2011-10-03 13:50:01
100,2,2011-10-04 09:34:49
100,2,2011-10-04 12:06:00
100,4,2011-10-06 17:51:56
100,4,2011-10-06 17:56:16
100,4,2011-10-06 18:05:54
100,4,2011-10-14 07:28:03
100,4,2011-10-19 08:35:40
100,4,2011-10-20 07:24:56
100,5,2011-10-26 10:55:24
101,2,2011-10-03 14:15:49
101,2,2011-10-03 14:16:41
102,2,2011-10-03 12:38:17
102,4,2011-10-03 12:39:20
102,5,2011-10-03 12:46:56
103,0,2011-10-03 13:11:51
103,2,2011-10-03 14:21:40
103,2,2011-10-03 14:39:40
104,0,2011-10-03 13:01:32
105,0,2011-10-03 13:18:44
106,0,2011-10-03 13:46:16
106,0,2011-10-03 13:55:48
106,2,2011-10-03 14:00:03
106,2,2011-10-03 14:20:43
106,2,2011-10-03 14:22:10
106,2,2011-10-03 14:26:49
106,2,2011-10-03 14:30:24
106,2,2011-10-03 15:02:58
107,0,2011-10-03 14:20:21
108,0,2011-10-03 14:27:40
110,2,2011-10-03 14:47:59
110,2,2011-10-03 15:58:56
110,2,2011-10-03 16:29:03
110,4,2011-10-10 16:45:45
110,4,2011-10-10 17:40:59
110,4,2011-10-11 09:12:14
110,5,2011-10-13 13:53:36
110,3,2011-10-13 14:15:05
110,3,2011-10-13 16:47:25
110,3,2011-10-13 18:50:03
110,3,2011-10-13 18:56:52
110,3,2011-10-13 19:02:11
110,3,2011-10-18 08:04:32
110,3,2011-10-18 14:40:22
110,3,2011-10-18 16:53:37
110,3,2011-10-18 17:59:19
110,3,2011-10-18 18:52:47
110,3,2011-10-19 09:12:13
110,3,2011-10-20 07:30:50
110,3,2011-10-20 13:22:16
110,3,2011-10-20 17:29:36
110,3,2011-10-20 18:13:11
110,3,2011-10-21 08:13:51
110,3,2011-10-21 12:18:40
110,3,2011-10-21 17:25:11
110,3,2011-10-21 18:18:58
110,3,2011-10-26 08:07:53
110,5,2011-10-26 10:04:45
110,5,2011-10-26 12:52:44
110,3,2011-10-26 15:21:25
110,3,2011-10-27 12:09:20
110,3,2011-10-31 10:37:14
110,5,2011-10-31 12:55:00
110,3,2011-10-31 18:20:42
110,3,2011-10-31 18:25:38
110,3,2011-11-03 07:39:05
110,3,2011-11-07 08:16:19
110,3,2011-11-07 11:05:07
110,5,2011-11-07 13:12:16
110,5,2011-11-07 13:21:56
111,0,2011-10-03 14:44:37
115,2,2011-10-03 17:05:26
115,2,2011-10-04 07:27:25
115,2,2011-10-04 11:24:55
115,2,2011-10-04 15:36:43
115,2,2011-10-05 07:43:10
115,2,2011-10-05 11:37:00
115,2,2011-10-05 16:33:56
115,2,2011-10-06 07:57:25
115,2,2011-10-06 18:41:49
115,2,2011-10-06 18:56:51
115,2,2011-10-07 16:38:01
115,2,2011-10-08 09:05:58
115,2,2011-10-08 13:08:31
115,2,2011-10-08 13:16:31
115,2,2011-10-29 08:16:22
115,2,2011-11-03 08:15:08
116,0,2011-10-03 16:00:24
116,2,2011-10-03 17:12:19
116,2,2011-10-04 07:48:32
116,2,2011-10-04 11:27:25
116,2,2011-10-04 11:27:46
116,2,2011-10-04 11:45:19
116,2,2011-10-04 12:24:07
116,2,2011-10-04 13:48:32
116,2,2011-10-04 14:03:26
116,2,2011-10-04 15:42:25
116,2,2011-10-04 16:49:33
116,2,2011-10-04 17:09:32
116,2,2011-10-05 08:58:32
116,2,2011-10-05 09:07:19
116,2,2011-11-03 08:15:11
117,2,2011-10-03 17:07:08
117,2,2011-10-04 07:57:23
117,2,2011-10-04 07:58:42
117,2,2011-10-04 08:00:16
117,2,2011-10-04 09:12:20
117,2,2011-10-04 11:45:33
117,2,2011-10-04 15:50:54
117,4,2011-10-04 15:51:28
117,4,2011-10-11 18:49:13
117,4,2011-10-12 07:22:30
