prediction,truth,similarity
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.21739130434782605
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.41666666666666663
"[59, 58, 2, 33, 83, 82, 32, 39, 95, 94, 38]","[59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.1578947368421053
"[58, 2, 33, 83, 82, 32, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.11111111111111116
"[2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.04347826086956519
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.0
"[69, 68, 16, 37, 93, 92, 36]","[69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.19999999999999996
"[68, 16, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.1428571428571429
"[16, 25, 91, 90, 75, 74, 24]","[16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.5384615384615384
"[33, 83, 82, 32, 37, 93, 92, 36]","[25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.4545454545454546
"[90, 75, 74, 24]","[90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.4
"[75, 74, 24, 25, 91, 90, 75, 74, 24]","[75, 74, 24, 25, 91, 90, 75, 74, 24]",1.0
"[74, 24, 25, 91, 90, 75, 74, 24]","[74, 24, 25, 91, 90, 75, 74, 24]",1.0
"[24, 25, 91, 90, 75, 74, 24]","[24, 25, 91, 90, 75, 74, 24]",1.0
"[25, 91, 90, 75, 74, 24]","[25, 91, 90, 75, 74, 24]",1.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24]",1.0
"[90, 75, 74, 24]","[90, 75, 74, 24]",1.0
"[75, 74, 24]","[75, 74, 24]",1.0
"[74, 24]","[74, 24]",1.0
[24],[24],1.0
[],[],1.0
"[41, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.07407407407407407
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.3846153846153846
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.36
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.5833333333333333
"[59, 58, 2, 33, 83, 82, 32, 39, 95, 94, 38]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.30434782608695654
"[58, 2, 33, 83, 82, 32, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.2727272727272727
"[2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.21739130434782605
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[33, 83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.15384615384615385
"[83, 82, 32, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.1578947368421053
"[82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.11111111111111116
"[32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[32, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.4117647058823529
"[13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[5, 79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.375
"[79, 78, 4, 25, 91, 90, 75, 74, 24]","[79, 78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.6
"[78, 4, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]","[78, 4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.1428571428571429
"[4, 9, 87, 86, 8]","[4, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.07692307692307687
"[17, 69, 68, 16, 25, 91, 90, 75, 74, 24]","[25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.5
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.4545454545454546
"[90, 75, 74, 24]","[90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.4
"[75, 74, 24, 25, 91, 90, 75, 74, 24]","[75, 74, 24, 25, 91, 90, 75, 74, 24]",1.0
"[74, 24, 25, 91, 90, 75, 74, 24]","[74, 24, 25, 91, 90, 75, 74, 24]",1.0
"[24, 25, 91, 90, 75, 74, 24]","[24, 25, 91, 90, 75, 74, 24]",1.0
"[25, 91, 90, 75, 74, 24]","[25, 91, 90, 75, 74, 24]",1.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24]",1.0
"[90, 75, 74, 24]","[90, 75, 74, 24]",1.0
"[75, 74, 24]","[75, 74, 24]",1.0
"[74, 24]","[74, 24]",1.0
[24],[24],1.0
[],[],1.0
"[41, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.07407407407407407
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.3846153846153846
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.36
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.33333333333333337
"[59, 58, 2, 33, 83, 82, 32, 39, 95, 94, 38]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.4782608695652174
"[58, 2, 33, 83, 82, 32, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.2727272727272727
"[2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.5652173913043479
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.46153846153846156
"[83, 82, 32, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.1578947368421053
"[82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.11111111111111116
"[32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[32, 5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.05882352941176472
"[13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[5, 79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[79, 78, 4, 25, 91, 90, 75, 74, 24]","[79, 78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.19999999999999996
"[78, 4, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]","[78, 4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.4285714285714286
"[4, 9, 87, 86, 8]","[4, 15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.07692307692307687
"[17, 69, 68, 16, 25, 91, 90, 75, 74, 24]","[15, 53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[53, 52, 14, 37, 93, 92, 36]","[53, 52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.2727272727272727
"[52, 14, 25, 91, 90, 75, 74, 24]","[52, 14, 39, 95, 45, 44, 94, 43, 42, 38]",0.19999999999999996
"[14, 39, 95, 45, 44, 94, 43, 42, 38]","[14, 39, 95, 45, 44, 94, 43, 42, 38]",1.0
"[37, 93, 92, 36]","[39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[95, 94, 38]","[95, 45, 44, 94, 43, 42, 38]",0.4285714285714286
"[45, 44, 94, 43, 42, 38]","[45, 44, 94, 43, 42, 38]",1.0
"[44, 94, 43, 42, 38]","[44, 94, 43, 42, 38]",1.0
"[94, 43, 42, 38]","[94, 43, 42, 38]",1.0
"[43, 42, 38]","[43, 42, 38]",1.0
"[42, 38]","[42, 38]",1.0
[38],[38],1.0
[],[],1.0
"[41, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.040000000000000036
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.41666666666666663
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.3913043478260869
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.5833333333333333
"[59, 58, 2, 33, 83, 82, 32, 39, 95, 94, 38]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[58, 2, 33, 83, 82, 32, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.30000000000000004
"[2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.21739130434782605
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[33, 83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.15384615384615385
"[83, 82, 32, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.17647058823529416
"[82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.125
"[32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[32, 5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.4117647058823529
"[13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[5, 79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.4285714285714286
"[79, 78, 4, 25, 91, 90, 75, 74, 24]","[79, 78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.6923076923076923
"[78, 4, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]","[78, 4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.16666666666666663
"[4, 9, 87, 86, 8]","[4, 15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.09090909090909094
"[17, 69, 68, 16, 25, 91, 90, 75, 74, 24]","[15, 53, 52, 14, 25, 91, 90, 75, 74, 24]",0.6
"[53, 52, 14, 37, 93, 92, 36]","[53, 52, 14, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[52, 14, 25, 91, 90, 75, 74, 24]","[52, 14, 25, 91, 90, 75, 74, 24]",1.0
"[14, 39, 95, 45, 44, 94, 43, 42, 38]","[14, 25, 91, 90, 75, 74, 24]",0.11111111111111116
"[37, 93, 92, 36]","[25, 91, 90, 75, 74, 24]",0.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24]",1.0
"[90, 75, 74, 24]","[90, 75, 74, 24]",1.0
"[75, 74, 24]","[75, 74, 24]",1.0
"[74, 24]","[74, 24]",1.0
[24],[24],1.0
[],[],1.0
"[41, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.040000000000000036
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.41666666666666663
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.3913043478260869
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.5833333333333333
"[59, 58, 2, 33, 83, 82, 32, 39, 95, 94, 38]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[58, 2, 33, 83, 82, 32, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.30000000000000004
"[2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.21739130434782605
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.15384615384615385
"[83, 82, 32, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.17647058823529416
"[82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.125
"[32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 90, 75, 74, 24]","[32, 5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.4117647058823529
"[13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[5, 79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.4285714285714286
"[79, 78, 4, 25, 91, 90, 75, 74, 24]","[79, 78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.6923076923076923
"[78, 4, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]","[78, 4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.16666666666666663
"[4, 9, 87, 86, 8]","[4, 5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.09090909090909094
"[17, 69, 68, 16, 25, 91, 90, 75, 74, 24]","[5, 79, 78, 4, 25, 91, 90, 75, 74, 24]",0.6
"[79, 78, 4, 25, 91, 90, 75, 74, 24]","[79, 78, 4, 25, 91, 90, 75, 74, 24]",1.0
