prediction,truth,similarity
"[75, 74, 24]","[75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.2727272727272727
"[74, 24, 25, 91, 90, 75, 74, 24]","[74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.19999999999999996
"[24, 25, 91, 90, 75, 74, 24]","[24, 37, 93, 45, 44, 92, 43, 42, 36]",0.11111111111111116
"[25, 91, 90, 75, 74, 24]","[37, 93, 45, 44, 92, 43, 42, 36]",0.0
"[93, 92, 36]","[93, 45, 44, 92, 43, 42, 36]",0.4285714285714286
"[45, 44, 92, 43, 42, 36]","[45, 44, 92, 43, 42, 36]",1.0
"[44, 92, 43, 42, 36]","[44, 92, 43, 42, 36]",1.0
"[92, 43, 42, 36]","[92, 43, 42, 36]",1.0
"[43, 42, 36]","[43, 42, 36]",1.0
"[42, 36]","[42, 36]",1.0
[36],[36],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.43999999999999995
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.25
"[51, 50, 59, 58, 2, 39, 95, 45, 44, 94, 43, 42, 38]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.5652173913043479
"[50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.36363636363636365
"[59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.33333333333333337
"[58, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.44999999999999996
"[2, 33, 83, 82, 32, 37, 93, 92, 36]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.26315789473684215
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.36363636363636365
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.17647058823529416
"[82, 32, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.125
"[32, 33, 83, 82, 32, 37, 93, 92, 36]","[32, 5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.06666666666666665
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[5, 79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[79, 78, 4, 9, 87, 86, 8]","[79, 78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.23076923076923073
"[78, 4, 37, 93, 92, 36]","[78, 4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.16666666666666663
"[4, 13, 89, 63, 62, 88, 67, 66, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[4, 27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.5294117647058824
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[27, 26, 39, 95, 45, 44, 94, 43, 42, 38]",0.1428571428571429
"[26, 39, 95, 45, 44, 94, 43, 42, 38]","[26, 39, 95, 45, 44, 94, 43, 42, 38]",1.0
"[39, 95, 45, 44, 94, 43, 42, 38]","[39, 95, 45, 44, 94, 43, 42, 38]",1.0
"[95, 45, 44, 94, 43, 42, 38]","[95, 45, 44, 94, 43, 42, 38]",1.0
"[45, 44, 94, 43, 42, 38]","[45, 44, 94, 43, 42, 38]",1.0
"[44, 94, 43, 42, 38]","[44, 94, 43, 42, 38]",1.0
"[94, 43, 42, 38]","[94, 43, 42, 38]",1.0
"[43, 42, 38]","[43, 42, 38]",1.0
"[42, 38]","[42, 38]",1.0
[38],[38],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.2592592592592593
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.23076923076923073
"[51, 50, 59, 58, 2, 39, 95, 45, 44, 94, 43, 42, 38]","[51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.36
"[50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.16666666666666663
"[59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.13043478260869568
"[58, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.2272727272727273
"[2, 33, 83, 82, 32, 37, 93, 92, 36]","[2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.04761904761904767
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.18181818181818177
"[69, 68, 16, 39, 95, 45, 44, 94, 43, 42, 38]","[69, 68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.368421052631579
"[68, 16, 33, 83, 82, 32, 37, 93, 92, 36]","[68, 16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.11111111111111116
"[16, 25, 91, 90, 75, 74, 24]","[16, 25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.4117647058823529
"[33, 83, 82, 32, 37, 93, 92, 36]","[25, 91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.33333333333333337
"[90, 75, 74, 24]","[90, 75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.2857142857142857
"[75, 74, 24]","[75, 74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.23076923076923073
"[74, 24, 39, 95, 94, 38]","[74, 24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.16666666666666663
"[24, 39, 95, 94, 38]","[24, 9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.09090909090909094
"[39, 95, 94, 38]","[9, 87, 61, 60, 45, 44, 86, 43, 42, 8]",0.0
"[87, 61, 60, 45, 44, 86, 43, 42, 8]","[87, 61, 60, 45, 44, 86, 43, 42, 8]",1.0
"[61, 60, 45, 44, 86, 43, 42, 8]","[61, 60, 45, 44, 86, 43, 42, 8]",1.0
"[60, 45, 44, 86, 43, 42, 8]","[60, 45, 44, 86, 43, 42, 8]",1.0
"[45, 44, 86, 43, 42, 8]","[45, 44, 86, 43, 42, 8]",1.0
"[44, 86, 43, 42, 8]","[44, 86, 43, 42, 8]",1.0
"[86, 43, 42, 8]","[86, 43, 42, 8]",1.0
"[43, 42, 8]","[43, 42, 8]",1.0
"[42, 8]","[42, 8]",1.0
[8],[8],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.40740740740740744
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.23076923076923073
"[51, 50, 59, 58, 2, 39, 95, 45, 44, 94, 43, 42, 38]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.52
"[50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.33333333333333337
"[59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.30434782608695654
"[58, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.40909090909090906
"[2, 33, 83, 82, 32, 37, 93, 92, 36]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.23809523809523814
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.36363636363636365
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.1578947368421053
"[82, 32, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.11111111111111116
"[32, 33, 83, 82, 32, 37, 93, 92, 36]","[32, 5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.05882352941176472
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[5, 79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[79, 78, 4, 9, 87, 86, 8]","[79, 78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.19999999999999996
"[78, 4, 37, 93, 92, 36]","[78, 4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.1428571428571429
"[4, 13, 89, 63, 62, 88, 67, 66, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[4, 21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.5294117647058824
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[21, 71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.1428571428571429
"[71, 70, 20, 37, 93, 92, 36]","[71, 70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.2727272727272727
"[70, 20, 25, 91, 90, 75, 74, 24]","[70, 20, 39, 95, 45, 44, 94, 43, 42, 38]",0.19999999999999996
"[20, 25, 91, 90, 75, 74, 24]","[20, 39, 95, 45, 44, 94, 43, 42, 38]",0.11111111111111116
"[25, 91, 90, 75, 74, 24]","[39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[95, 45, 44, 94, 43, 42, 38]","[95, 45, 44, 94, 43, 42, 38]",1.0
"[45, 44, 94, 43, 42, 38]","[45, 44, 94, 43, 42, 38]",1.0
"[44, 94, 43, 42, 38]","[44, 94, 43, 42, 38]",1.0
"[94, 43, 42, 38]","[94, 43, 42, 38]",1.0
"[43, 42, 38]","[43, 42, 38]",1.0
"[42, 38]","[42, 38]",1.0
[38],[38],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.6521739130434783
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.4545454545454546
"[51, 50, 59, 58, 2, 39, 95, 45, 44, 94, 43, 42, 38]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.23809523809523814
"[50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.6
"[59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.5789473684210527
"[58, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.05555555555555558
"[2, 33, 83, 82, 32, 37, 93, 92, 36]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.5294117647058824
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[33, 83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.18181818181818177
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.4117647058823529
"[82, 32, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.4285714285714286
"[32, 33, 83, 82, 32, 37, 93, 92, 36]","[32, 5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.3846153846153846
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[5, 79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.2857142857142857
"[79, 78, 4, 9, 87, 86, 8]","[79, 78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.2727272727272727
"[78, 4, 37, 93, 92, 36]","[78, 4, 21, 71, 70, 20, 37, 93, 92, 36]",0.6
"[4, 13, 89, 63, 62, 88, 67, 66, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[4, 21, 71, 70, 20, 37, 93, 92, 36]",0.05882352941176472
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[21, 71, 70, 20, 37, 93, 92, 36]",0.2857142857142857
"[71, 70, 20, 37, 93, 92, 36]","[71, 70, 20, 37, 93, 92, 36]",1.0
"[70, 20, 25, 91, 90, 75, 74, 24]","[70, 20, 37, 93, 92, 36]",0.25
"[20, 25, 91, 90, 75, 74, 24]","[20, 37, 93, 92, 36]",0.1428571428571429
"[25, 91, 90, 75, 74, 24]","[37, 93, 92, 36]",0.0
"[93, 92, 36]","[93, 92, 36]",1.0
"[92, 36]","[92, 36]",1.0
[36],[36],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.7142857142857143
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.5
"[51, 50, 59, 58, 2, 39, 95, 45, 44, 94, 43, 42, 38]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.26315789473684215
"[50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.6666666666666667
"[59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.6470588235294117
"[58, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.0625
"[2, 33, 83, 82, 32, 37, 93, 92, 36]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.6
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[33, 83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.18181818181818177
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[83, 82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.4117647058823529
"[82, 32, 37, 93, 92, 36]","[82, 32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.5
"[32, 33, 83, 82, 32, 37, 93, 92, 36]","[32, 5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.4545454545454546
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[5, 79, 78, 4, 31, 30, 37, 93, 92, 36]",0.2857142857142857
"[79, 78, 4, 9, 87, 86, 8]","[79, 78, 4, 31, 30, 37, 93, 92, 36]",0.33333333333333337
"[78, 4, 37, 93, 92, 36]","[78, 4, 31, 30, 37, 93, 92, 36]",0.75
"[4, 13, 89, 63, 62, 88, 67, 66, 12, 39, 95, 45, 44, 94, 43, 42, 38]","[4, 31, 30, 37, 93, 92, 36]",0.05882352941176472
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 37, 93, 92, 36]","[31, 30, 37, 93, 92, 36]",0.2857142857142857
"[30, 37, 93, 92, 36]","[30, 37, 93, 92, 36]",1.0
"[39, 95, 45, 44, 94, 43, 42, 38]","[37, 93, 92, 36]",0.0
"[93, 92, 36]","[93, 92, 36]",1.0
"[92, 36]","[92, 36]",1.0
[36],[36],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.4782608695652174
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.36363636363636365
"[51, 50, 59, 58, 2, 39, 95, 45, 44, 94, 43, 42, 38]","[51, 50, 59, 58, 2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.6190476190476191
"[50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[50, 59, 58, 2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.4
"[59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.368421052631579
"[58, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[58, 2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.5
"[2, 33, 83, 82, 32, 37, 93, 92, 36]","[2, 17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.2941176470588235
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[17, 69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.18181818181818177
"[69, 68, 16, 39, 95, 45, 44, 94, 43, 42, 38]","[69, 68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.7333333333333334
"[68, 16, 33, 83, 82, 32, 37, 93, 92, 36]","[68, 16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.1428571428571429
"[16, 25, 91, 90, 75, 74, 24]","[16, 37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.07692307692307687
"[33, 83, 82, 32, 37, 93, 92, 36]","[37, 93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[93, 92, 36]","[93, 92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.2727272727272727
"[92, 36]","[92, 36, 39, 95, 45, 44, 94, 43, 42, 38]",0.19999999999999996
[36],"[36, 39, 95, 45, 44, 94, 43, 42, 38]",0.11111111111111116
"[37, 93, 92, 36]","[39, 95, 45, 44, 94, 43, 42, 38]",0.0
"[95, 45, 44, 94, 43, 42, 38]","[95, 45, 44, 94, 43, 42, 38]",1.0
"[45, 44, 94, 43, 42, 38]","[45, 44, 94, 43, 42, 38]",1.0
"[44, 94, 43, 42, 38]","[44, 94, 43, 42, 38]",1.0
"[94, 43, 42, 38]","[94, 43, 42, 38]",1.0
"[43, 42, 38]","[43, 42, 38]",1.0
"[42, 38]","[42, 38]",1.0
[38],[38],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 11, 65, 64, 10, 35, 85, 84, 34, 7, 55, 54, 77, 76, 53, 52, 6, 39, 95, 45, 44, 94, 43, 42, 38]",0.22580645161290325
"[40, 51, 50, 59, 58, 2, 19, 18, 23, 73, 72, 22, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 11, 65, 64, 10, 35, 85, 84, 34, 7, 55, 54, 77, 76, 53, 52, 6, 39, 95, 45, 44, 94, 43, 42, 38]",0.19999999999999996
